dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
steel,100,0,baseline,lr,99.422,42,100,500,1441,2,0,"[65, 35]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 0.9884]",,,0.71,ok
steel,100,0,baseline,knn,82.6439,42,100,500,1441,2,0,"[65, 35]","[327, 173]",0,"[0, 0]",0.0,"[0.9419, 0.711]",,,0.11,ok
steel,100,0,baseline,mlp,94.1357,42,100,500,1441,2,0,"[65, 35]","[327, 173]",0,"[0, 0]",0.0,"[0.9694, 0.9133]",,,0.09,ok
steel,100,0,baseline,rf,78.4633,42,100,500,1441,2,0,"[65, 35]","[327, 173]",0,"[0, 0]",0.0,"[0.893, 0.6763]",,,0.29,ok
steel,100,0,baseline,xgboost,88.1688,42,100,500,1441,2,0,"[65, 35]","[327, 173]",0,"[0, 0]",0.0,"[0.9541, 0.8092]",,,0.18,ok
steel,100,0,baseline,tabpfn,100.0,42,100,500,1441,2,0,"[65, 35]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,1.23,ok
steel,100,0,smote,lr,99.422,42,100,500,1441,2,0,"[65, 35]","[327, 173]",500,"[325, 175]",0.06,"[1.0, 0.9884]",0.610592,0.603536,0.59,ok
steel,100,0,smote,knn,86.5037,42,100,500,1441,2,0,"[65, 35]","[327, 173]",500,"[325, 175]",0.06,"[0.9266, 0.8035]",0.610592,0.603536,0.13,ok
steel,100,0,smote,mlp,96.3285,42,100,500,1441,2,0,"[65, 35]","[327, 173]",500,"[325, 175]",0.06,"[0.9786, 0.948]",0.610592,0.603536,0.54,ok
steel,100,0,smote,rf,88.7469,42,100,500,1441,2,0,"[65, 35]","[327, 173]",500,"[325, 175]",0.06,"[0.9541, 0.8208]",0.610592,0.603536,0.22,ok
steel,100,0,smote,xgboost,98.5549,42,100,500,1441,2,0,"[65, 35]","[327, 173]",500,"[325, 175]",0.06,"[1.0, 0.9711]",0.610592,0.603536,0.09,ok
steel,100,0,smote,tabpfn,100.0,42,100,500,1441,2,0,"[65, 35]","[327, 173]",500,"[325, 175]",0.06,"[1.0, 1.0]",0.610592,0.603536,0.72,ok
steel,100,0,tabebm,lr,99.711,42,100,500,1441,2,0,"[65, 35]","[327, 173]",500,"[250, 250]",38.97,"[1.0, 0.9942]",0.032068,0.34519,0.72,ok
steel,100,0,tabebm,knn,86.5037,42,100,500,1441,2,0,"[65, 35]","[327, 173]",500,"[250, 250]",38.97,"[0.9266, 0.8035]",0.032068,0.34519,0.13,ok
steel,100,0,tabebm,mlp,96.873,42,100,500,1441,2,0,"[65, 35]","[327, 173]",500,"[250, 250]",38.97,"[0.9664, 0.9711]",0.032068,0.34519,0.47,ok
steel,100,0,tabebm,rf,86.1625,42,100,500,1441,2,0,"[65, 35]","[327, 173]",500,"[250, 250]",38.97,"[0.9602, 0.763]",0.032068,0.34519,0.2,ok
steel,100,0,tabebm,xgboost,100.0,42,100,500,1441,2,0,"[65, 35]","[327, 173]",500,"[250, 250]",38.97,"[1.0, 1.0]",0.032068,0.34519,0.1,ok
