dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
fourier,50,0,baseline,lr,64.4,42,50,500,1500,10,0,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.94, 0.2, 0.52, 0.88, 0.52, 0.36, 0.76, 0.48, 0.78, 1.0]",,,1.05,ok
fourier,50,0,baseline,knn,50.8,42,50,500,1500,10,0,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.78, 0.28, 0.34, 0.88, 0.5, 0.16, 0.28, 0.32, 0.54, 1.0]",,,0.01,ok
fourier,50,0,baseline,mlp,56.8,42,50,500,1500,10,0,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.9, 0.14, 0.34, 0.78, 0.44, 0.26, 0.7, 0.34, 0.78, 1.0]",,,0.07,ok
fourier,50,0,baseline,rf,70.6,42,50,500,1500,10,0,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[1.0, 0.2, 0.66, 0.82, 0.6, 0.5, 0.84, 0.62, 0.88, 0.94]",,,0.2,ok
fourier,50,0,baseline,xgboost,62.6,42,50,500,1500,10,0,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[1.0, 0.22, 0.48, 0.84, 0.62, 0.3, 0.8, 0.68, 0.76, 0.56]",,,0.26,ok
fourier,50,0,baseline,tabpfn,70.2,42,50,500,1500,10,0,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[1.0, 0.3, 0.46, 0.9, 0.8, 0.64, 0.48, 0.56, 0.9, 0.98]",,,0.71,ok
fourier,50,0,smote,lr,65.0,42,50,500,1500,10,0,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.25,"[0.94, 0.2, 0.56, 0.88, 0.48, 0.36, 0.8, 0.48, 0.8, 1.0]",0.745725,0.718654,0.61,ok
fourier,50,0,smote,knn,62.8,42,50,500,1500,10,0,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.25,"[0.92, 0.2, 0.58, 0.84, 0.5, 0.4, 0.54, 0.42, 0.88, 1.0]",0.745725,0.718654,0.14,ok
fourier,50,0,smote,mlp,59.2,42,50,500,1500,10,0,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.25,"[0.92, 0.14, 0.34, 0.76, 0.52, 0.26, 0.86, 0.38, 0.74, 1.0]",0.745725,0.718654,0.22,ok
fourier,50,0,smote,rf,71.6,42,50,500,1500,10,0,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.25,"[1.0, 0.16, 0.5, 0.88, 0.72, 0.7, 0.78, 0.64, 0.88, 0.9]",0.745725,0.718654,0.18,ok
