dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
stock,20,0,baseline,lr,82.4498,42,20,475,475,2,0,"[10, 10]","[231, 244]",0,"[0, 0]",0.0,"[0.7965, 0.8525]",,,1.05,ok
stock,20,0,baseline,knn,77.4484,42,20,475,475,2,0,"[10, 10]","[231, 244]",0,"[0, 0]",0.0,"[0.6883, 0.8607]",,,0.03,ok
stock,20,0,baseline,mlp,81.9131,42,20,475,475,2,0,"[10, 10]","[231, 244]",0,"[0, 0]",0.0,"[0.7489, 0.8893]",,,0.08,ok
stock,20,0,baseline,rf,84.7012,42,20,475,475,2,0,"[10, 10]","[231, 244]",0,"[0, 0]",0.0,"[0.7186, 0.9754]",,,0.31,ok
stock,20,0,baseline,xgboost,80.9435,42,20,475,475,2,0,"[10, 10]","[231, 244]",0,"[0, 0]",0.0,"[0.6926, 0.9262]",,,0.39,ok
stock,20,0,baseline,tabpfn,89.111,42,20,475,475,2,0,"[10, 10]","[231, 244]",0,"[0, 0]",0.0,"[0.8355, 0.9467]",,,2.02,ok
stock,20,0,smote,lr,84.1007,42,20,475,475,2,0,"[10, 10]","[231, 244]",500,"[250, 250]",0.12,"[0.8009, 0.8811]",0.875876,0.851277,0.51,ok
stock,20,0,smote,knn,84.6116,42,20,475,475,2,0,"[10, 10]","[231, 244]",500,"[250, 250]",0.12,"[0.7619, 0.9303]",0.875876,0.851277,0.06,ok
stock,20,0,smote,mlp,86.1844,42,20,475,475,2,0,"[10, 10]","[231, 244]",500,"[250, 250]",0.12,"[0.8139, 0.9098]",0.875876,0.851277,1.37,ok
stock,20,0,smote,rf,82.8339,42,20,475,475,2,0,"[10, 10]","[231, 244]",500,"[250, 250]",0.12,"[0.71, 0.9467]",0.875876,0.851277,0.25,ok
stock,20,0,smote,xgboost,79.313,42,20,475,475,2,0,"[10, 10]","[231, 244]",500,"[250, 250]",0.12,"[0.619, 0.9672]",0.875876,0.851277,1.26,ok
stock,20,0,smote,tabpfn,71.2378,42,20,475,475,2,0,"[10, 10]","[231, 244]",500,"[250, 250]",0.12,"[0.5108, 0.9139]",0.875876,0.851277,1.76,ok
stock,20,0,tabebm,lr,84.3632,42,20,475,475,2,0,"[10, 10]","[231, 244]",500,"[250, 250]",36.68,"[0.8225, 0.8648]",0.997638,0.992517,0.7,ok
