,mean,mean,mean,mean,mean,mean,std,std,std,std,std,std
classifier,knn,lr,mlp,rf,tabpfn,xgboost,knn,lr,mlp,rf,tabpfn,xgboost
method,,,,,,,,,,,,
baseline,30.07727,47.552679999999995,44.98209,42.10007,47.23333,37.24785,3.5132616466595366,2.8860164128277415,3.7256401079993395,3.3274705161228213,2.826536580752729,4.4591497391443475
ctgan,30.07727,47.552679999999995,45.15397,42.775490000000005,47.23333,37.24785,3.5132616466595366,2.8860164128277415,3.389915350319729,4.1668500251522245,2.826536580752729,4.4591497391443475
smote,45.19794,47.96754,45.511759999999995,43.767759999999996,33.17501,34.65257,2.9616747346354195,3.470849235881938,3.4462782744417035,2.862228934938641,2.9859252734751736,5.027675683664482
tabebm,43.567099999999996,48.286770000000004,46.02717,46.70156,40.83554,40.516890000000004,2.8310918357097195,3.096741113583045,3.871100980642761,4.158112821728412,4.5032131139147005,5.437976395365796
tvae,45.04186,46.54275,44.851749999999996,42.43498,44.91635,34.74966,3.3997070681653323,3.327900604568726,2.9820148685261625,1.8727426629886388,4.7931825614326655,4.605287473763176
