dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
collins,500,0,baseline,lr,22.8932,42,485,485,485,26,0,"[22, 14, 8, 9, 18, 24, 37, 15, 40, 14, 12, 15, 14, 22, 13, 9, 9, 18, 24, 37, 15, 40, 15, 12, 15, 14]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.4545, 0.3846, 0.4444, 0.125, 0.2778, 0.1667, 0.2632, 0.2667, 0.35, 0.2, 0.1667, 0.1429, 0.1333, 0.4091, 0.1429, 0.125, 0.0, 0.0556, 0.0833, 0.2368, 0.3333, 0.45, 0.0714, 0.25, 0.2857, 0.1333]",,,0.95,ok
collins,500,0,baseline,knn,21.9141,42,485,485,485,26,0,"[22, 14, 8, 9, 18, 24, 37, 15, 40, 14, 12, 15, 14, 22, 13, 9, 9, 18, 24, 37, 15, 40, 15, 12, 15, 14]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.5455, 0.3846, 0.4444, 0.125, 0.3333, 0.0833, 0.1842, 0.0667, 0.3, 0.2667, 0.1667, 0.1429, 0.2667, 0.2727, 0.3571, 0.375, 0.125, 0.0556, 0.0, 0.2368, 0.0, 0.275, 0.1429, 0.3333, 0.2143, 0.0]",,,0.07,ok
collins,500,0,baseline,mlp,22.6641,42,485,485,485,26,0,"[22, 14, 8, 9, 18, 24, 37, 15, 40, 14, 12, 15, 14, 22, 13, 9, 9, 18, 24, 37, 15, 40, 15, 12, 15, 14]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.5455, 0.4615, 0.4444, 0.25, 0.2778, 0.25, 0.1316, 0.2667, 0.4, 0.0667, 0.25, 0.0714, 0.0667, 0.3182, 0.2857, 0.25, 0.125, 0.0556, 0.0833, 0.2105, 0.0667, 0.275, 0.0714, 0.25, 0.2857, 0.1333]",,,0.79,ok
collins,500,0,baseline,rf,18.616,42,485,485,485,26,0,"[22, 14, 8, 9, 18, 24, 37, 15, 40, 14, 12, 15, 14, 22, 13, 9, 9, 18, 24, 37, 15, 40, 15, 12, 15, 14]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.5, 0.3077, 0.1111, 0.0, 0.2222, 0.0833, 0.3947, 0.1333, 0.275, 0.0667, 0.0833, 0.1429, 0.1333, 0.4091, 0.2857, 0.125, 0.0, 0.1667, 0.0, 0.2632, 0.0, 0.425, 0.1429, 0.0833, 0.2857, 0.2]",,,0.42,ok
collins,500,0,baseline,xgboost,21.098,42,485,485,485,26,0,"[22, 14, 8, 9, 18, 24, 37, 15, 40, 14, 12, 15, 14, 22, 13, 9, 9, 18, 24, 37, 15, 40, 15, 12, 15, 14]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.3636, 0.1538, 0.3333, 0.25, 0.3333, 0.2917, 0.3158, 0.0667, 0.125, 0.1333, 0.0833, 0.2143, 0.0667, 0.3636, 0.2857, 0.25, 0.0, 0.2222, 0.0417, 0.1842, 0.2667, 0.35, 0.0714, 0.1667, 0.2857, 0.2667]",,,0.82,ok
collins,500,0,baseline,tabpfn,,42,485,485,485,26,0,"[22, 14, 8, 9, 18, 24, 37, 15, 40, 14, 12, 15, 14, 22, 13, 9, 9, 18, 24, 37, 15, 40, 15, 12, 15, 14]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,,,,0.0,skipped: tabpfn max 10 classes
collins,500,0,smote,lr,25.7513,42,485,485,485,26,0,"[22, 14, 8, 9, 18, 24, 37, 15, 40, 14, 12, 15, 14, 22, 13, 9, 9, 18, 24, 37, 15, 40, 15, 12, 15, 14]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",495,"[23, 14, 8, 9, 19, 25, 38, 15, 41, 14, 12, 15, 14, 23, 13, 9, 9, 19, 25, 38, 15, 41, 15, 12, 15, 14]",0.08,"[0.4545, 0.3846, 0.5556, 0.125, 0.3889, 0.2917, 0.2895, 0.2667, 0.225, 0.2667, 0.25, 0.1429, 0.2667, 0.4091, 0.1429, 0.5, 0.0, 0.1111, 0.0833, 0.1842, 0.2, 0.35, 0.0714, 0.25, 0.2857, 0.2]",0.347223,0.311764,0.52,ok
collins,500,0,smote,knn,19.3751,42,485,485,485,26,0,"[22, 14, 8, 9, 18, 24, 37, 15, 40, 14, 12, 15, 14, 22, 13, 9, 9, 18, 24, 37, 15, 40, 15, 12, 15, 14]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",495,"[23, 14, 8, 9, 19, 25, 38, 15, 41, 14, 12, 15, 14, 23, 13, 9, 9, 19, 25, 38, 15, 41, 15, 12, 15, 14]",0.08,"[0.5455, 0.3846, 0.1111, 0.125, 0.1667, 0.1667, 0.1579, 0.0667, 0.2, 0.2, 0.0833, 0.0714, 0.2, 0.2273, 0.3571, 0.25, 0.125, 0.1111, 0.0417, 0.2632, 0.1333, 0.25, 0.1429, 0.1667, 0.3571, 0.1333]",0.347223,0.311764,0.1,ok
collins,500,0,smote,mlp,21.2928,42,485,485,485,26,0,"[22, 14, 8, 9, 18, 24, 37, 15, 40, 14, 12, 15, 14, 22, 13, 9, 9, 18, 24, 37, 15, 40, 15, 12, 15, 14]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",495,"[23, 14, 8, 9, 19, 25, 38, 15, 41, 14, 12, 15, 14, 23, 13, 9, 9, 19, 25, 38, 15, 41, 15, 12, 15, 14]",0.08,"[0.4545, 0.3846, 0.2222, 0.125, 0.1667, 0.2083, 0.1579, 0.3333, 0.35, 0.1333, 0.1667, 0.0714, 0.2, 0.2727, 0.1429, 0.125, 0.0, 0.1667, 0.0833, 0.2632, 0.1333, 0.275, 0.1429, 0.3333, 0.3571, 0.2667]",0.347223,0.311764,1.15,ok
collins,500,0,smote,rf,18.8957,42,485,485,485,26,0,"[22, 14, 8, 9, 18, 24, 37, 15, 40, 14, 12, 15, 14, 22, 13, 9, 9, 18, 24, 37, 15, 40, 15, 12, 15, 14]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",495,"[23, 14, 8, 9, 19, 25, 38, 15, 41, 14, 12, 15, 14, 23, 13, 9, 9, 19, 25, 38, 15, 41, 15, 12, 15, 14]",0.08,"[0.4545, 0.0769, 0.2222, 0.0, 0.3333, 0.125, 0.3684, 0.0667, 0.275, 0.0667, 0.0833, 0.2143, 0.2, 0.4091, 0.1429, 0.125, 0.0, 0.0556, 0.0, 0.2368, 0.2, 0.4, 0.0714, 0.1667, 0.2857, 0.3333]",0.347223,0.311764,0.24,ok
