dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
support2,100,1,ctgan,mlp,68.5349,43,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9811, 0.3896]",,,0.8,ok
support2,100,1,ctgan,rf,92.2078,43,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 0.8442]",,,0.21,ok
support2,100,1,ctgan,xgboost,100.0,43,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.28,ok
support2,100,1,ctgan,tabpfn,100.0,43,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,1.59,ok
support2,100,2,baseline,lr,80.6361,44,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9764, 0.6364]",,,0.07,ok
support2,100,2,baseline,knn,56.4336,44,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9858, 0.1429]",,,0.13,ok
support2,100,2,baseline,mlp,59.5622,44,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9835, 0.2078]",,,1.25,ok
support2,100,2,baseline,rf,91.5584,44,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 0.8312]",,,0.22,ok
support2,100,2,baseline,xgboost,100.0,44,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.1,ok
support2,100,2,baseline,tabpfn,100.0,44,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.88,ok
support2,100,2,smote,lr,79.8087,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.12,"[0.9598, 0.6364]",0.0395,0.208295,0.07,ok
support2,100,2,smote,knn,59.3227,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.12,"[0.9267, 0.2597]",0.0395,0.208295,0.15,ok
support2,100,2,smote,mlp,66.527,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.12,"[0.9669, 0.3636]",0.0395,0.208295,1.6,ok
support2,100,2,smote,rf,96.1039,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.12,"[1.0, 0.9221]",0.0395,0.208295,0.24,ok
support2,100,2,smote,xgboost,100.0,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.12,"[1.0, 1.0]",0.0395,0.208295,0.13,ok
support2,100,2,smote,tabpfn,96.635,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.12,"[0.9976, 0.9351]",0.0395,0.208295,1.13,ok
support2,100,2,tabebm,lr,83.645,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",38.38,"[0.9456, 0.7273]",0.001293,0.174933,0.22,ok
support2,100,2,tabebm,knn,61.4458,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",38.38,"[0.8913, 0.3377]",0.001293,0.174933,0.15,ok
support2,100,2,tabebm,mlp,64.1644,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",38.38,"[0.9456, 0.3377]",0.001293,0.174933,1.04,ok
support2,100,2,tabebm,rf,96.7532,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",38.38,"[1.0, 0.9351]",0.001293,0.174933,0.22,ok
support2,100,2,tabebm,xgboost,100.0,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",38.38,"[1.0, 1.0]",0.001293,0.174933,0.12,ok
support2,100,2,tabebm,tabpfn,85.0649,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",38.38,"[1.0, 0.7013]",0.001293,0.174933,1.13,ok
support2,100,2,tvae,lr,84.2344,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.63,"[0.9314, 0.7532]",1e-06,0.017709,0.31,ok
support2,100,2,tvae,knn,76.9104,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.63,"[0.8629, 0.6753]",1e-06,0.017709,0.31,ok
support2,100,2,tvae,mlp,71.7786,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.63,"[0.9291, 0.5065]",1e-06,0.017709,0.59,ok
support2,100,2,tvae,rf,90.9091,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.63,"[1.0, 0.8182]",1e-06,0.017709,0.25,ok
support2,100,2,tvae,xgboost,100.0,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.63,"[1.0, 1.0]",1e-06,0.017709,0.29,ok
support2,100,2,tvae,tabpfn,93.9194,44,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.63,"[0.9953, 0.8831]",1e-06,0.017709,1.44,ok
support2,100,2,ctgan,lr,80.6361,44,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9764, 0.6364]",,,0.05,ok
support2,100,2,ctgan,knn,56.4336,44,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9858, 0.1429]",,,0.13,ok
support2,100,2,ctgan,mlp,59.6804,44,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9858, 0.2078]",,,1.55,ok
support2,100,2,ctgan,rf,62.987,44,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 0.2597]",,,0.26,ok
support2,100,2,ctgan,xgboost,100.0,44,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.21,ok
support2,100,2,ctgan,tabpfn,100.0,44,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,1.49,ok
support2,100,3,baseline,lr,83.7064,45,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9858, 0.6883]",,,0.03,ok
support2,100,3,baseline,knn,58.0869,45,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9929, 0.1688]",,,0.12,ok
support2,100,3,baseline,mlp,61.805,45,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9764, 0.2597]",,,0.38,ok
support2,100,3,baseline,rf,90.9091,45,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 0.8182]",,,0.2,ok
support2,100,3,baseline,xgboost,100.0,45,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.19,ok
support2,100,3,baseline,tabpfn,100.0,45,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.97,ok
support2,100,3,smote,lr,87.8972,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.08,"[0.9787, 0.7792]",0.071437,0.21503,0.19,ok
support2,100,3,smote,knn,68.3538,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.08,"[0.9125, 0.4545]",0.071437,0.21503,0.18,ok
support2,100,3,smote,mlp,69.1244,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.08,"[0.9669, 0.4156]",0.071437,0.21503,1.09,ok
support2,100,3,smote,rf,98.7013,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.08,"[1.0, 0.974]",0.071437,0.21503,0.21,ok
support2,100,3,smote,xgboost,100.0,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.08,"[1.0, 1.0]",0.071437,0.21503,0.06,ok
support2,100,3,smote,tabpfn,95.0999,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.08,"[0.9929, 0.9091]",0.071437,0.21503,1.16,ok
support2,100,3,tabebm,lr,86.9516,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",39.13,"[0.9598, 0.7792]",0.00025,0.10298,0.11,ok
support2,100,3,tabebm,knn,61.4442,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",39.13,"[0.8652, 0.3636]",0.00025,0.10298,0.15,ok
support2,100,3,tabebm,mlp,69.4191,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",39.13,"[0.9598, 0.4286]",0.00025,0.10298,0.42,ok
support2,100,3,tabebm,rf,80.5195,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",39.13,"[1.0, 0.6104]",0.00025,0.10298,0.21,ok
support2,100,3,tabebm,xgboost,99.7636,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",39.13,"[0.9953, 1.0]",0.00025,0.10298,0.08,ok
support2,100,3,tabebm,tabpfn,74.6753,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",39.13,"[1.0, 0.4935]",0.00025,0.10298,1.5,ok
support2,100,3,tvae,lr,85.8893,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.91,"[0.9645, 0.7532]",2e-06,0.050716,0.11,ok
support2,100,3,tvae,knn,67.3483,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.91,"[0.8794, 0.4675]",2e-06,0.050716,0.16,ok
support2,100,3,tvae,mlp,70.5981,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.91,"[0.9314, 0.4805]",2e-06,0.050716,3.13,ok
support2,100,3,tvae,rf,98.0519,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.91,"[1.0, 0.961]",2e-06,0.050716,0.31,ok
support2,100,3,tvae,xgboost,100.0,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.91,"[1.0, 1.0]",2e-06,0.050716,0.34,ok
support2,100,3,tvae,tabpfn,93.3883,45,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.91,"[0.9976, 0.8701]",2e-06,0.050716,0.81,ok
support2,100,3,ctgan,lr,83.7064,45,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9858, 0.6883]",,,0.08,ok
support2,100,3,ctgan,knn,58.0869,45,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9929, 0.1688]",,,0.11,ok
support2,100,3,ctgan,mlp,61.1556,45,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9764, 0.2468]",,,0.6,ok
support2,100,3,ctgan,rf,75.3247,45,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 0.5065]",,,0.18,ok
support2,100,3,ctgan,xgboost,100.0,45,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.13,ok
support2,100,3,ctgan,tabpfn,100.0,45,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.86,ok
support2,100,4,baseline,lr,82.2296,46,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9693, 0.6753]",,,0.01,ok
support2,100,4,baseline,knn,60.2115,46,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9835, 0.2208]",,,0.11,ok
support2,100,4,baseline,mlp,63.2802,46,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[0.9669, 0.2987]",,,0.09,ok
support2,100,4,baseline,rf,87.6623,46,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 0.7532]",,,0.16,ok
support2,100,4,baseline,xgboost,100.0,46,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.12,ok
support2,100,4,baseline,tabpfn,100.0,46,100,500,970,2,0,"[85, 15]","[423, 77]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.9,ok
support2,100,4,smote,lr,83.5866,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.04,"[0.9574, 0.7143]",0.058954,0.2229,0.36,ok
support2,100,4,smote,knn,64.2228,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.04,"[0.9338, 0.3506]",0.058954,0.2229,0.15,ok
support2,100,4,smote,mlp,60.8578,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.04,"[0.9314, 0.2857]",0.058954,0.2229,0.39,ok
support2,100,4,smote,rf,89.6104,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.04,"[1.0, 0.7922]",0.058954,0.2229,0.24,ok
support2,100,4,smote,xgboost,100.0,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.04,"[1.0, 1.0]",0.058954,0.2229,0.21,ok
support2,100,4,smote,tabpfn,95.2749,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",0.04,"[0.9574, 0.9481]",0.058954,0.2229,1.07,ok
support2,100,4,tabebm,lr,86.0643,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",36.65,"[0.9291, 0.7922]",0.000342,0.128103,0.16,ok
support2,100,4,tabebm,knn,67.3483,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",36.65,"[0.8794, 0.4675]",0.000342,0.128103,0.16,ok
support2,100,4,tabebm,mlp,64.6342,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",36.65,"[0.9031, 0.3896]",0.000342,0.128103,0.9,ok
support2,100,4,tabebm,rf,95.4545,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",36.65,"[1.0, 0.9091]",0.000342,0.128103,0.18,ok
support2,100,4,tabebm,xgboost,98.6414,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",36.65,"[0.9858, 0.987]",0.000342,0.128103,0.08,ok
support2,100,4,tabebm,tabpfn,76.2688,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[250, 250]",36.65,"[0.9929, 0.5325]",0.000342,0.128103,0.76,ok
support2,100,4,tvae,lr,85.2384,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.34,"[0.9385, 0.7662]",0.0,0.003588,0.12,ok
support2,100,4,tvae,knn,74.0751,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.34,"[0.8322, 0.6494]",0.0,0.003588,0.26,ok
support2,100,4,tvae,mlp,71.0678,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.34,"[0.8889, 0.5325]",0.0,0.003588,1.65,ok
support2,100,4,tvae,rf,96.635,46,100,500,970,2,0,"[85, 15]","[423, 77]",500,"[425, 75]",15.34,"[0.9976, 0.9351]",0.0,0.003588,0.29,ok
