method,knn,lr,mlp,rf,tabpfn,xgboost,MEAN
baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctgan,0.0,-0.21999999999999886,-0.060000000000002274,-3.2199999999999847,-2.3400000000000034,-1.7000000000000028,-1.2566666666666653
smote,7.920000000000002,-0.5,-0.2599999999999909,0.0,-11.86,0.01999999999999602,-0.7799999999999988
tabebm,4.839999999999989,-0.23999999999999488,0.35999999999999943,0.8200000000000074,-5.780000000000001,2.759999999999991,0.45999999999999847
tvae,6.97999999999999,-0.13999999999998636,-1.6199999999999974,-0.14000000000000057,-3.280000000000001,0.8799999999999955,0.4466666666666666
