,mean,mean,mean,mean,mean,mean,std,std,std,std,std,std
classifier,knn,lr,mlp,rf,tabpfn,xgboost,knn,lr,mlp,rf,tabpfn,xgboost
method,,,,,,,,,,,,
baseline,51.14,61.88000000000001,57.64,67.74,70.72,56.96,4.166586665898653,2.9847017345866296,2.8328234835387986,2.517582614775971,2.72959093394352,3.8271544404571802
ctgan,51.14,61.88000000000001,57.08,67.34,70.72,56.96,4.166586665898653,2.9847017345866296,3.561772342840318,3.725050335230384,2.72959093394352,3.8271544404571802
smote,62.32000000000001,61.279999999999994,57.96,68.34,53.739999999999995,56.4,2.3649289395009085,3.127228094584011,2.7869537332203973,2.8253613338238086,3.640573825343716,2.780887148615228
tabebm,59.46,61.54,57.96,69.4,60.67999999999999,61.96,2.9455050500720588,3.235978299611352,3.5185855744097574,3.0390056853443985,4.324812134648161,2.134999349466468
tvae,61.8,60.67999999999999,55.56,67.5,65.34,57.5,2.9604804414899335,3.01581019149268,2.7370706157415,3.425719713513577,3.83440564712012,2.6737406173540625
