method,knn,lr,mlp,rf,tabpfn,xgboost,MEAN
baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctgan,0.0,0.0,0.0158699999999925,0.05455999999999506,0.0,0.0,0.01173833333333126
smote,1.6574400000000082,2.2061100000000096,0.9956600000000009,-0.06813000000001068,-0.8173400000000015,-0.1215400000000102,0.6420333333333327
tabebm,1.5139999999999958,0.7520899999999955,0.9968199999999854,-0.22540999999999656,-0.4929400000000186,0.7431200000000047,0.547946666666661
tvae,0.3278800000000075,-3.630679999999998,-0.624520000000004,-1.1685499999999962,-1.1800700000000006,0.4126899999999978,-0.9772083333333322
