dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
protein,100,0,baseline,lr,80.7972,42,100,500,580,8,0,"[14, 12, 14, 13, 12, 10, 12, 13]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.6957, 0.7778, 1.0, 0.8226, 0.7619, 0.8367, 0.7143, 0.8548]",,,1.09,ok
protein,100,0,baseline,knn,53.8403,42,100,500,580,8,0,"[14, 12, 14, 13, 12, 10, 12, 13]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.6957, 0.619, 0.8116, 0.5645, 0.5238, 0.1633, 0.381, 0.5484]",,,0.04,ok
protein,100,0,baseline,mlp,79.1391,42,100,500,580,8,0,"[14, 12, 14, 13, 12, 10, 12, 13]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.7391, 0.6667, 0.971, 0.9032, 0.7778, 0.8163, 0.6667, 0.7903]",,,0.12,ok
protein,100,0,baseline,rf,72.158,42,100,500,580,8,0,"[14, 12, 14, 13, 12, 10, 12, 13]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.6812, 0.6508, 0.9565, 0.7742, 0.6349, 0.4898, 0.7143, 0.871]",,,0.18,ok
protein,100,0,baseline,xgboost,69.4884,42,100,500,580,8,0,"[14, 12, 14, 13, 12, 10, 12, 13]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.6812, 0.5556, 0.8841, 0.7097, 0.5238, 0.5714, 0.7302, 0.9032]",,,0.38,ok
protein,100,0,baseline,tabpfn,83.7423,42,100,500,580,8,0,"[14, 12, 14, 13, 12, 10, 12, 13]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.8261, 0.7778, 0.9275, 0.7258, 0.7302, 0.7755, 0.9365, 1.0]",,,0.53,ok
protein,100,0,smote,lr,80.4743,42,100,500,580,8,0,"[14, 12, 14, 13, 12, 10, 12, 13]","[69, 63, 69, 62, 63, 49, 63, 62]",500,"[70, 60, 70, 65, 60, 50, 60, 65]",0.04,"[0.6957, 0.7937, 0.9855, 0.8548, 0.6984, 0.8571, 0.7302, 0.8226]",0.762977,0.712482,0.53,ok
protein,100,0,smote,knn,71.7922,42,100,500,580,8,0,"[14, 12, 14, 13, 12, 10, 12, 13]","[69, 63, 69, 62, 63, 49, 63, 62]",500,"[70, 60, 70, 65, 60, 50, 60, 65]",0.04,"[0.7391, 0.7302, 0.8986, 0.7903, 0.5714, 0.6531, 0.6349, 0.7258]",0.762977,0.712482,0.12,ok
protein,100,0,smote,mlp,78.4998,42,100,500,580,8,0,"[14, 12, 14, 13, 12, 10, 12, 13]","[69, 63, 69, 62, 63, 49, 63, 62]",500,"[70, 60, 70, 65, 60, 50, 60, 65]",0.04,"[0.7536, 0.6508, 0.9855, 0.8548, 0.6825, 0.8163, 0.746, 0.7903]",0.762977,0.712482,0.32,ok
protein,100,0,smote,rf,74.0699,42,100,500,580,8,0,"[14, 12, 14, 13, 12, 10, 12, 13]","[69, 63, 69, 62, 63, 49, 63, 62]",500,"[70, 60, 70, 65, 60, 50, 60, 65]",0.04,"[0.7246, 0.6508, 0.971, 0.7903, 0.5714, 0.6327, 0.746, 0.8387]",0.762977,0.712482,0.24,ok
