,mean,mean,mean,mean,mean,mean,std,std,std,std,std,std
classifier,knn,lr,mlp,rf,tabpfn,xgboost,knn,lr,mlp,rf,tabpfn,xgboost
method,,,,,,,,,,,,
baseline,82.4213,84.81748,85.65842,83.29966,84.12619,83.26454,1.5265140411335179,1.8126888816831703,1.0646125344201258,1.9021465320351443,1.2998736250112908,1.305126308233981
ctgan,82.4213,84.81748,85.34744,83.00568,84.12619,83.26454,1.5265140411335179,1.8126888816831703,0.7347879001604676,1.4522769798568818,1.2998736250112908,1.305126308233981
smote,82.64466,84.46746,84.63050000000001,83.51301,83.96512,83.73534,1.8096533444588514,1.6248008515233834,1.4611403491793695,1.9815887068769418,1.8155505958860612,1.9817456256767394
tabebm,81.52324999999999,85.02037,85.36075000000001,84.3232,84.09535,83.99095,2.139725981547897,1.3356545611713273,1.0604865227809368,1.6687976323622278,1.400687471882609,0.939323889531423
tvae,82.47673,84.22586,84.88987999999999,84.14505,84.44726,83.83865,1.466348444303437,1.594613660768999,1.389095605700983,1.8230471099233798,2.026426128927477,0.9509273792228035
