method,knn,lr,mlp,rf,tabpfn,xgboost,MEAN
baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctgan,0.0,0.0,-0.5600000000000023,-0.3999999999999915,0.0,0.0,-0.15999999999999895
smote,11.180000000000007,-0.6000000000000156,0.3200000000000003,0.6000000000000085,-16.980000000000004,-0.5600000000000023,-1.0066666666666677
tabebm,8.32,-0.3400000000000105,0.3200000000000003,1.6600000000000108,-10.040000000000006,5.0,0.8199999999999991
tvae,10.659999999999997,-1.200000000000017,-2.0799999999999983,-0.23999999999999488,-5.3799999999999955,0.5399999999999991,0.3833333333333317
