,mean,mean,mean,mean,mean,std,std,std,std,std
classifier,knn,lr,mlp,rf,xgboost,knn,lr,mlp,rf,xgboost
method,,,,,,,,,,
baseline,32.54463,31.862170000000003,47.41391,61.280179999999994,56.36891000000001,0.9247185902869156,2.457821383099721,2.5794111237731068,1.532415275018854,2.6668394325076616
ctgan,32.45643,30.088689999999996,47.38781,62.473,56.31248000000001,0.9956790703947848,2.2261612762032015,2.3598342538077635,1.996792185258922,2.6453756842207996
smote,40.428399999999996,36.316089999999996,50.619060000000005,62.7038,56.298410000000004,2.7645642119911447,3.475213810672501,2.2668582993502993,2.940503889169717,2.5174246944270484
tabebm,42.98199,38.68868,50.992599999999996,62.512649999999994,58.1188,2.7438593183284348,3.569953713923411,3.0041211108889874,2.5605609868195334,3.5545227305817346
tvae,39.16859,36.50956,50.300830000000005,61.8494,57.68389,1.2331685353411979,3.32479852094663,2.629987271642203,1.8978886204294403,2.6730413013602643
