method,knn,lr,mlp,rf,tabpfn,xgboost,MEAN
baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctgan,1.0867099999999965,-13.44193,-6.209640000000007,-8.872159999999994,-9.180409999999995,-1.2580800000000067,-6.312585000000001
smote,9.022249999999985,-0.5746600000000086,0.2086400000000026,-2.6569299999999885,-0.9028099999999881,1.818809999999985,1.152549999999998
tabebm,8.524149999999992,-0.21797999999999718,0.28571999999999775,0.12552000000000874,2.258980000000008,2.4696699999999936,2.2410100000000006
tvae,5.680729999999997,-3.1530899999999917,-1.250550000000004,-3.520139999999998,-1.1209199999999981,2.0730299999999886,-0.2151566666666677
