dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
biodeg,200,0,baseline,lr,82.7464,42,200,500,555,2,0,"[133, 67]","[331, 169]",0,"[0, 0]",0.0,"[0.9094, 0.7456]",,,0.78,ok
biodeg,200,0,baseline,knn,80.418,42,200,500,555,2,0,"[133, 67]","[331, 169]",0,"[0, 0]",0.0,"[0.8036, 0.8047]",,,0.11,ok
biodeg,200,0,baseline,mlp,83.9423,42,200,500,555,2,0,"[133, 67]","[331, 169]",0,"[0, 0]",0.0,"[0.9215, 0.7574]",,,0.39,ok
biodeg,200,0,baseline,rf,78.3398,42,200,500,555,2,0,"[133, 67]","[331, 169]",0,"[0, 0]",0.0,"[0.9396, 0.6272]",,,0.24,ok
biodeg,200,0,baseline,xgboost,79.045,42,200,500,555,2,0,"[133, 67]","[331, 169]",0,"[0, 0]",0.0,"[0.9063, 0.6746]",,,0.24,ok
biodeg,200,0,baseline,tabpfn,80.6879,42,200,500,555,2,0,"[133, 67]","[331, 169]",0,"[0, 0]",0.0,"[0.9215, 0.6923]",,,0.74,ok
biodeg,200,0,smote,lr,81.8463,42,200,500,555,2,0,"[133, 67]","[331, 169]",500,"[332, 168]",0.05,"[0.8973, 0.7396]",0.603991,0.528423,0.66,ok
biodeg,200,0,smote,knn,78.5418,42,200,500,555,2,0,"[133, 67]","[331, 169]",500,"[332, 168]",0.05,"[0.8489, 0.7219]",0.603991,0.528423,0.12,ok
biodeg,200,0,smote,mlp,83.9361,42,200,500,555,2,0,"[133, 67]","[331, 169]",500,"[332, 168]",0.05,"[0.9154, 0.7633]",0.603991,0.528423,1.4,ok
biodeg,200,0,smote,rf,77.7293,42,200,500,555,2,0,"[133, 67]","[331, 169]",500,"[332, 168]",0.05,"[0.9215, 0.6331]",0.603991,0.528423,0.2,ok
biodeg,200,0,smote,xgboost,78.7554,42,200,500,555,2,0,"[133, 67]","[331, 169]",500,"[332, 168]",0.05,"[0.9124, 0.6627]",0.603991,0.528423,0.12,ok
biodeg,200,0,smote,tabpfn,83.8985,42,200,500,555,2,0,"[133, 67]","[331, 169]",500,"[332, 168]",0.05,"[0.8792, 0.7988]",0.603991,0.528423,0.27,ok
biodeg,200,0,tabebm,lr,82.8536,42,200,500,555,2,0,"[133, 67]","[331, 169]",500,"[250, 250]",40.16,"[0.8701, 0.787]",0.0,0.116668,1.28,ok
