,mean,mean,mean,mean,mean,mean,std,std,std,std,std,std
classifier,knn,lr,mlp,rf,tabpfn,xgboost,knn,lr,mlp,rf,tabpfn,xgboost
method,,,,,,,,,,,,
baseline,83.70156,80.28556,88.68684,88.61845,89.47476,86.28948,2.5277090985932475,3.8877358678570513,3.0698274262751473,3.68766872766522,2.8681606115728187,3.801493136708847
ctgan,83.70156,80.28556,89.09322,88.80607,89.47476,86.28948,2.5277090985932475,3.8877358678570513,3.291157730039693,3.4590739297132984,2.8681606115728187,3.801493136708847
smote,88.24213,81.82527999999999,88.54312,89.33041,88.01689999999999,87.83346,2.735292521041702,4.186171112869399,3.348062498022795,4.117701763376159,2.7279159481186395,3.0840694732771503
tabebm,89.15124,81.58134,89.16391,89.12151,89.13074,89.183,2.891308601538988,3.1202604165535766,3.39568504737998,3.740724985421347,2.8560119219327857,3.00279675783908
tvae,83.94799,77.0954,85.46979,85.85454,87.77171000000001,86.69959,3.0413322992289635,3.7376463083960636,3.887389066784487,3.812604146541076,3.3177716271450772,3.4877563145794594
