method,knn,lr,mlp,rf,tabpfn,xgboost,MEAN
baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctgan,0.0,0.0,-0.19391000000001668,-0.05948000000000775,0.0,0.0,-0.04223166666667074
smote,2.430400000000006,0.17340999999998985,0.397909999999996,8.221549999999993,-0.45385000000000275,7.789159999999995,3.093096666666663
tabebm,2.609189999999998,0.3042999999999978,1.5538199999999875,13.887230000000002,-0.9112499999999955,12.356790000000004,4.966679999999999
tvae,-10.364670000000004,-16.61242,-10.770870000000002,17.103559999999987,-0.030749999999997613,12.764930000000007,-1.3183700000000016
