dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
protein,200,0,baseline,lr,92.9161,42,200,500,580,8,0,"[28, 25, 28, 25, 25, 19, 25, 25]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.8261, 0.9206, 1.0, 0.9677, 0.873, 0.8776, 0.9683, 1.0]",,,1.0,ok
protein,200,0,baseline,knn,67.5536,42,200,500,580,8,0,"[28, 25, 28, 25, 25, 19, 25, 25]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.7681, 0.5079, 0.8986, 0.8065, 0.619, 0.3469, 0.6508, 0.8065]",,,0.01,ok
protein,200,0,baseline,mlp,91.2625,42,200,500,580,8,0,"[28, 25, 28, 25, 25, 19, 25, 25]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.8406, 0.9206, 0.9855, 0.9677, 0.7937, 0.8571, 0.9841, 0.9516]",,,0.22,ok
protein,200,0,baseline,rf,87.1305,42,200,500,580,8,0,"[28, 25, 28, 25, 25, 19, 25, 25]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.8261, 0.8095, 1.0, 0.9677, 0.7619, 0.6531, 0.9683, 0.9839]",,,0.2,ok
protein,200,0,baseline,xgboost,83.2718,42,200,500,580,8,0,"[28, 25, 28, 25, 25, 19, 25, 25]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.7826, 0.7143, 0.9565, 0.8548, 0.6508, 0.7347, 0.9841, 0.9839]",,,0.43,ok
protein,200,0,baseline,tabpfn,93.9932,42,200,500,580,8,0,"[28, 25, 28, 25, 25, 19, 25, 25]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.8261, 0.9365, 1.0, 0.9677, 0.8254, 0.9796, 0.9841, 1.0]",,,0.84,ok
protein,200,0,smote,lr,93.987,42,200,500,580,8,0,"[28, 25, 28, 25, 25, 19, 25, 25]","[69, 63, 69, 62, 63, 49, 63, 62]",498,"[70, 62, 70, 62, 62, 48, 62, 62]",0.18,"[0.8551, 0.9206, 1.0, 0.9677, 0.8889, 0.9184, 0.9683, 1.0]",0.437424,0.447265,0.57,ok
protein,200,0,smote,knn,87.2511,42,200,500,580,8,0,"[28, 25, 28, 25, 25, 19, 25, 25]","[69, 63, 69, 62, 63, 49, 63, 62]",498,"[70, 62, 70, 62, 62, 48, 62, 62]",0.18,"[0.7971, 0.873, 0.9565, 0.9032, 0.8095, 0.8163, 0.8889, 0.9355]",0.437424,0.447265,0.13,ok
protein,200,0,smote,mlp,92.3053,42,200,500,580,8,0,"[28, 25, 28, 25, 25, 19, 25, 25]","[69, 63, 69, 62, 63, 49, 63, 62]",498,"[70, 62, 70, 62, 62, 48, 62, 62]",0.18,"[0.8841, 0.8889, 1.0, 0.9677, 0.7937, 0.898, 0.9683, 0.9839]",0.437424,0.447265,0.37,ok
protein,200,0,smote,rf,88.7728,42,200,500,580,8,0,"[28, 25, 28, 25, 25, 19, 25, 25]","[69, 63, 69, 62, 63, 49, 63, 62]",498,"[70, 62, 70, 62, 62, 48, 62, 62]",0.18,"[0.8406, 0.8095, 1.0, 0.9194, 0.8095, 0.7551, 1.0, 0.9677]",0.437424,0.447265,0.23,ok
protein,200,0,smote,xgboost,85.946,42,200,500,580,8,0,"[28, 25, 28, 25, 25, 19, 25, 25]","[69, 63, 69, 62, 63, 49, 63, 62]",498,"[70, 62, 70, 62, 62, 48, 62, 62]",0.18,"[0.7971, 0.8095, 0.971, 0.9355, 0.6349, 0.7755, 0.9683, 0.9839]",0.437424,0.447265,0.4,ok
protein,200,0,smote,tabpfn,93.5729,42,200,500,580,8,0,"[28, 25, 28, 25, 25, 19, 25, 25]","[69, 63, 69, 62, 63, 49, 63, 62]",498,"[70, 62, 70, 62, 62, 48, 62, 62]",0.18,"[0.8986, 0.8889, 0.971, 0.9677, 0.873, 0.9184, 0.9683, 1.0]",0.437424,0.447265,0.14,ok
protein,200,0,tabebm,lr,93.48,42,200,500,580,8,0,"[28, 25, 28, 25, 25, 19, 25, 25]","[69, 63, 69, 62, 63, 49, 63, 62]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",44.19,"[0.8551, 0.9048, 1.0, 0.9839, 0.8889, 0.8776, 0.9683, 1.0]",0.884641,0.782746,0.51,ok
protein,200,0,tabebm,knn,83.377,42,200,500,580,8,0,"[28, 25, 28, 25, 25, 19, 25, 25]","[69, 63, 69, 62, 63, 49, 63, 62]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",44.19,"[0.8116, 0.7143, 0.8841, 0.8548, 0.7778, 0.7551, 0.9048, 0.9677]",0.884641,0.782746,0.14,ok
protein,200,0,tabebm,mlp,94.2798,42,200,500,580,8,0,"[28, 25, 28, 25, 25, 19, 25, 25]","[69, 63, 69, 62, 63, 49, 63, 62]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",44.19,"[0.8406, 0.9365, 0.9855, 0.9839, 0.873, 0.9388, 0.9841, 1.0]",0.884641,0.782746,0.29,ok
