dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
texture,500,0,baseline,lr,97.7822,42,500,500,5000,11,0,"[46, 46, 46, 45, 45, 45, 45, 45, 45, 46, 46]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.9556, 0.9333, 1.0, 1.0, 1.0, 0.9111, 1.0, 1.0, 0.9783, 0.9778, 1.0]",,,0.96,ok
texture,500,0,baseline,knn,91.5415,42,500,500,5000,11,0,"[46, 46, 46, 45, 45, 45, 45, 45, 45, 46, 46]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.8667, 0.7556, 0.8667, 1.0, 1.0, 0.7333, 0.913, 1.0, 0.9565, 0.9778, 1.0]",,,0.1,ok
texture,500,0,baseline,mlp,97.3869,42,500,500,5000,11,0,"[46, 46, 46, 45, 45, 45, 45, 45, 45, 46, 46]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.9778, 0.9333, 0.9556, 1.0, 0.9565, 0.9333, 1.0, 1.0, 0.9783, 0.9778, 1.0]",,,0.42,ok
texture,500,0,baseline,rf,91.9412,42,500,500,5000,11,0,"[46, 46, 46, 45, 45, 45, 45, 45, 45, 46, 46]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.8667, 0.7556, 0.9333, 1.0, 1.0, 0.7333, 0.9565, 0.9565, 0.9783, 0.9333, 1.0]",,,0.45,ok
texture,500,0,baseline,xgboost,90.9354,42,500,500,5000,11,0,"[46, 46, 46, 45, 45, 45, 45, 45, 45, 46, 46]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.8, 0.7556, 0.8444, 1.0, 0.9783, 0.8222, 0.9348, 0.9565, 1.0, 0.9333, 0.9778]",,,0.55,ok
texture,500,0,baseline,tabpfn,,42,500,500,5000,11,0,"[46, 46, 46, 45, 45, 45, 45, 45, 45, 46, 46]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,,,,0.0,skipped: tabpfn max 10 classes
texture,500,0,smote,lr,97.7822,42,500,500,5000,11,0,"[46, 46, 46, 45, 45, 45, 45, 45, 45, 46, 46]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",500,"[46, 46, 46, 45, 45, 45, 45, 45, 45, 46, 46]",0.02,"[0.9556, 0.9333, 1.0, 1.0, 1.0, 0.9111, 1.0, 1.0, 0.9783, 0.9778, 1.0]",0.819151,0.796592,0.68,ok
texture,500,0,smote,knn,91.9455,42,500,500,5000,11,0,"[46, 46, 46, 45, 45, 45, 45, 45, 45, 46, 46]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",500,"[46, 46, 46, 45, 45, 45, 45, 45, 45, 46, 46]",0.02,"[0.8, 0.8444, 0.8889, 1.0, 1.0, 0.7333, 0.9348, 0.9783, 0.9565, 0.9778, 1.0]",0.819151,0.796592,0.1,ok
texture,500,0,smote,mlp,97.791,42,500,500,5000,11,0,"[46, 46, 46, 45, 45, 45, 45, 45, 45, 46, 46]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",500,"[46, 46, 46, 45, 45, 45, 45, 45, 45, 46, 46]",0.02,"[0.9778, 0.9333, 0.9778, 1.0, 0.9783, 0.9556, 0.9783, 1.0, 0.9783, 0.9778, 1.0]",0.819151,0.796592,0.54,ok
texture,500,0,smote,rf,92.7404,42,500,500,5000,11,0,"[46, 46, 46, 45, 45, 45, 45, 45, 45, 46, 46]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",500,"[46, 46, 46, 45, 45, 45, 45, 45, 45, 46, 46]",0.02,"[0.8444, 0.7778, 0.9111, 1.0, 1.0, 0.7556, 0.9783, 0.9783, 0.9783, 0.9778, 1.0]",0.819151,0.796592,0.32,ok
