method,knn,lr,mlp,rf,tabpfn,xgboost,MEAN
baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctgan,0.0,0.0,0.25323000000000206,2.264420000000001,0.0,0.0,0.41960833333333386
smote,2.279519999999991,-0.07308999999999344,0.3093599999999981,5.214259999999996,0.0,1.5265800000000098,1.5427716666666669
tabebm,2.261240000000001,0.028900000000007253,0.5558499999999924,11.364580000000004,-0.11561000000000377,3.3998000000000133,2.9157933333333355
tvae,-8.836060000000003,-14.54562,-8.84339,12.005279999999999,-0.17508000000000834,2.4803500000000014,-2.985753333333335
