dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
texture,100,0,baseline,lr,95.3623,42,100,500,5000,11,0,"[10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.8, 0.9556, 0.9111, 1.0, 1.0, 0.8889, 0.9565, 1.0, 1.0, 0.9778, 1.0]",,,0.9,ok
texture,100,0,baseline,knn,84.3478,42,100,500,5000,11,0,"[10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.8, 0.6667, 0.7556, 1.0, 1.0, 0.6, 0.7609, 0.7391, 0.9783, 0.9778, 1.0]",,,0.04,ok
texture,100,0,baseline,mlp,94.383,42,100,500,5000,11,0,"[10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.8889, 0.9333, 0.9556, 1.0, 0.9348, 0.8222, 0.9348, 0.9565, 0.9783, 0.9778, 1.0]",,,0.13,ok
texture,100,0,baseline,rf,82.1256,42,100,500,5000,11,0,"[10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.6444, 0.6667, 0.7556, 1.0, 1.0, 0.6222, 0.7391, 0.7826, 0.9565, 0.8667, 1.0]",,,0.42,ok
texture,100,0,baseline,xgboost,75.538,42,100,500,5000,11,0,"[10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.5778, 0.6444, 0.6667, 0.9565, 0.8913, 0.8, 0.5435, 0.7826, 0.913, 0.6, 0.9333]",,,0.38,ok
texture,100,0,baseline,tabpfn,,42,100,500,5000,11,0,"[10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,,,,0.0,skipped: tabpfn max 10 classes
texture,100,0,smote,lr,94.765,42,100,500,5000,11,0,"[10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",500,"[50, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]",0.25,"[0.7778, 0.9556, 0.9111, 1.0, 1.0, 0.8889, 0.913, 1.0, 1.0, 0.9778, 1.0]",0.972517,0.927771,0.44,ok
texture,100,0,smote,knn,88.722,42,100,500,5000,11,0,"[10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",500,"[50, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]",0.25,"[0.6667, 0.8, 0.8444, 1.0, 1.0, 0.7111, 0.913, 0.9348, 0.9783, 0.9111, 1.0]",0.972517,0.927771,0.08,ok
texture,100,0,smote,mlp,95.7883,42,100,500,5000,11,0,"[10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",500,"[50, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]",0.25,"[0.9556, 0.9333, 0.9111, 0.9783, 0.9783, 0.9111, 0.8913, 1.0, 1.0, 0.9778, 1.0]",0.972517,0.927771,0.37,ok
texture,100,0,smote,rf,84.3171,42,100,500,5000,11,0,"[10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",500,"[50, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]",0.25,"[0.7556, 0.5778, 0.7778, 1.0, 1.0, 0.7333, 0.8261, 0.8261, 0.9783, 0.8, 1.0]",0.972517,0.927771,0.35,ok
texture,100,0,smote,xgboost,76.1265,42,100,500,5000,11,0,"[10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",500,"[50, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]",0.25,"[0.6222, 0.6, 0.6889, 0.8913, 1.0, 0.8, 0.6739, 0.6957, 0.913, 0.6, 0.8889]",0.972517,0.927771,0.33,ok
texture,100,0,smote,tabpfn,,42,100,500,5000,11,0,"[10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]","[45, 45, 45, 46, 46, 45, 46, 46, 46, 45, 45]",500,"[50, 45, 45, 45, 45, 45, 45, 45, 45, 45, 45]",0.25,,0.972517,0.927771,0.0,skipped: tabpfn max 10 classes
