method,knn,lr,mlp,rf,xgboost,MEAN
baseline,0.0,0.0,0.0,0.0,0.0,0.0
ctgan,0.0,0.0,0.7156300000000009,0.5545899999999975,0.0,0.25404399999999966
smote,0.0,0.0,-0.8184000000000005,0.16988999999999876,0.0,-0.12970200000000034
tabebm,6.03858,0.36909999999999954,1.0851800000000011,1.7180299999999988,0.7408400000000022,1.9903460000000002
tvae,0.6054500000000012,-3.0154099999999993,-2.01943,-3.0992500000000014,-0.035609999999998365,-1.5128499999999996
