dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
fourier,100,1,tabebm,rf,72.4,43,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",63.71,"[0.94, 0.4, 0.66, 0.94, 0.7, 0.56, 0.72, 0.44, 0.92, 0.96]",0.990156,0.964848,0.31,ok
fourier,100,1,tabebm,xgboost,68.8,43,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",63.71,"[0.88, 0.42, 0.66, 0.94, 0.68, 0.42, 0.8, 0.36, 0.86, 0.86]",0.990156,0.964848,0.45,ok
fourier,100,1,tabebm,tabpfn,68.6,43,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",63.71,"[0.88, 0.34, 0.7, 0.74, 0.62, 0.6, 0.6, 0.54, 0.86, 0.98]",0.990156,0.964848,0.19,ok
fourier,100,1,tvae,lr,65.8,43,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",199.63,"[0.9, 0.48, 0.66, 0.86, 0.48, 0.48, 0.6, 0.32, 0.82, 0.98]",0.074956,0.137813,0.7,ok
fourier,100,1,tvae,knn,62.2,43,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",199.63,"[0.9, 0.52, 0.74, 0.86, 0.34, 0.34, 0.5, 0.18, 0.9, 0.94]",0.074956,0.137813,0.13,ok
fourier,100,1,tvae,mlp,62.6,43,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",199.63,"[0.9, 0.46, 0.64, 0.86, 0.44, 0.42, 0.52, 0.28, 0.76, 0.98]",0.074956,0.137813,0.34,ok
fourier,100,1,tvae,rf,74.2,43,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",199.63,"[0.9, 0.46, 0.68, 0.96, 0.66, 0.58, 0.78, 0.5, 0.94, 0.96]",0.074956,0.137813,0.33,ok
fourier,100,1,tvae,xgboost,68.4,43,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",199.63,"[0.82, 0.62, 0.68, 0.78, 0.68, 0.36, 0.92, 0.28, 0.84, 0.86]",0.074956,0.137813,0.42,ok
fourier,100,1,tvae,tabpfn,71.8,43,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",199.63,"[0.92, 0.6, 0.68, 0.9, 0.62, 0.52, 0.66, 0.32, 0.98, 0.98]",0.074956,0.137813,0.19,ok
fourier,100,1,ctgan,lr,66.4,43,100,500,1500,10,0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",394.43,"[0.9, 0.58, 0.64, 0.8, 0.52, 0.46, 0.54, 0.38, 0.86, 0.96]",0.001711,0.02282,0.78,ok
