dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
biodeg,500,0,baseline,lr,84.7986,42,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",0.0,"[0.8912, 0.8047]",,,0.93,ok
biodeg,500,0,baseline,knn,82.8349,42,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",0.0,"[0.852, 0.8047]",,,0.15,ok
biodeg,500,0,baseline,mlp,84.2132,42,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",0.0,"[0.8973, 0.787]",,,1.38,ok
biodeg,500,0,baseline,rf,83.6402,42,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",0.0,"[0.9154, 0.7574]",,,0.24,ok
biodeg,500,0,baseline,xgboost,84.0621,42,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",0.0,"[0.8943, 0.787]",,,0.24,ok
biodeg,500,0,baseline,tabpfn,83.6277,42,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",0.0,"[0.9033, 0.7692]",,,1.13,ok
biodeg,500,0,smote,lr,84.6413,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",0.08,"[0.8822, 0.8107]",0.459923,0.501254,0.85,ok
biodeg,500,0,smote,knn,84.3329,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",0.08,"[0.8701, 0.8166]",0.459923,0.501254,0.12,ok
biodeg,500,0,smote,mlp,83.76,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",0.08,"[0.8882, 0.787]",0.459923,0.501254,1.24,ok
biodeg,500,0,smote,rf,84.0746,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",0.08,"[0.9063, 0.7751]",0.459923,0.501254,0.19,ok
biodeg,500,0,smote,xgboost,86.3029,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",0.08,"[0.9154, 0.8107]",0.459923,0.501254,0.13,ok
biodeg,500,0,smote,tabpfn,84.0621,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",0.08,"[0.8943, 0.787]",0.459923,0.501254,0.74,ok
biodeg,500,0,tabebm,lr,85.4976,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[250, 250]",38.6,"[0.852, 0.858]",0.0,0.082739,1.0,ok
biodeg,500,0,tabebm,knn,82.3629,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[250, 250]",38.6,"[0.8248, 0.8225]",0.0,0.082739,0.13,ok
biodeg,500,0,tabebm,mlp,84.0496,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[250, 250]",38.6,"[0.8822, 0.7988]",0.0,0.082739,4.31,ok
biodeg,500,0,tabebm,rf,84.2194,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[250, 250]",38.6,"[0.9033, 0.7811]",0.0,0.082739,0.33,ok
biodeg,500,0,tabebm,xgboost,85.3903,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[250, 250]",38.6,"[0.8912, 0.8166]",0.0,0.082739,0.14,ok
biodeg,500,0,tabebm,tabpfn,83.2058,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[250, 250]",38.6,"[0.9245, 0.7396]",0.0,0.082739,0.85,ok
biodeg,500,0,tvae,lr,83.011,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",30.04,"[0.8792, 0.7811]",0.0,0.004005,0.88,ok
biodeg,500,0,tvae,knn,83.4266,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",30.04,"[0.852, 0.8166]",0.0,0.004005,0.14,ok
biodeg,500,0,tvae,mlp,84.9559,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",30.04,"[0.9003, 0.7988]",0.0,0.004005,1.19,ok
biodeg,500,0,tvae,rf,83.3318,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",30.04,"[0.9033, 0.7633]",0.0,0.004005,0.21,ok
biodeg,500,0,tvae,xgboost,83.9048,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",30.04,"[0.8852, 0.7929]",0.0,0.004005,0.13,ok
biodeg,500,0,tvae,tabpfn,83.3381,42,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",30.04,"[0.9094, 0.7574]",0.0,0.004005,0.72,ok
biodeg,500,0,ctgan,lr,84.7986,42,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",4.89,"[0.8912, 0.8047]",,,0.93,ok
biodeg,500,0,ctgan,knn,82.8349,42,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",4.89,"[0.852, 0.8047]",,,0.14,ok
biodeg,500,0,ctgan,mlp,84.0684,42,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",4.89,"[0.9003, 0.7811]",,,0.81,ok
biodeg,500,0,ctgan,rf,83.3381,42,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",4.89,"[0.9094, 0.7574]",,,0.2,ok
biodeg,500,0,ctgan,xgboost,84.0621,42,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",4.89,"[0.8943, 0.787]",,,0.14,ok
biodeg,500,0,ctgan,tabpfn,83.6277,42,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",4.89,"[0.9033, 0.7692]",,,0.71,ok
biodeg,500,1,baseline,lr,82.7464,43,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",0.0,"[0.9094, 0.7456]",,,0.73,ok
biodeg,500,1,baseline,knn,80.2919,43,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",0.0,"[0.8248, 0.7811]",,,0.14,ok
biodeg,500,1,baseline,mlp,85.132,43,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",0.0,"[0.9275, 0.7751]",,,0.82,ok
biodeg,500,1,baseline,rf,78.7554,43,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",0.0,"[0.9124, 0.6627]",,,0.18,ok
biodeg,500,1,baseline,xgboost,79.9326,43,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",0.0,"[0.9063, 0.6923]",,,0.12,ok
biodeg,500,1,baseline,tabpfn,82.4693,43,500,500,555,2,0,"[332, 168]","[331, 169]",0,"[0, 0]",0.0,"[0.9275, 0.7219]",,,0.75,ok
biodeg,500,1,smote,lr,83.2121,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",0.09,"[0.9305, 0.7337]",0.560022,0.516538,0.29,ok
biodeg,500,1,smote,knn,79.1273,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",0.09,"[0.8429, 0.7396]",0.560022,0.516538,0.13,ok
biodeg,500,1,smote,mlp,81.8651,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",0.09,"[0.9154, 0.7219]",0.560022,0.516538,1.22,ok
biodeg,500,1,smote,rf,82.0286,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",0.09,"[0.9305, 0.7101]",0.560022,0.516538,0.19,ok
biodeg,500,1,smote,xgboost,80.5306,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",0.09,"[0.9124, 0.6982]",0.560022,0.516538,0.14,ok
biodeg,500,1,smote,tabpfn,80.2222,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",0.09,"[0.9003, 0.7041]",0.560022,0.516538,0.71,ok
biodeg,500,1,tabebm,lr,84.2069,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[250, 250]",40.03,"[0.8912, 0.7929]",0.0,0.039072,0.26,ok
biodeg,500,1,tabebm,knn,76.553,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[250, 250]",40.03,"[0.7855, 0.7456]",0.0,0.039072,0.15,ok
biodeg,500,1,tabebm,mlp,84.9747,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[250, 250]",40.03,"[0.9184, 0.7811]",0.0,0.039072,1.25,ok
biodeg,500,1,tabebm,rf,82.0099,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[250, 250]",40.03,"[0.9124, 0.7278]",0.0,0.039072,0.21,ok
biodeg,500,1,tabebm,xgboost,82.4443,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[250, 250]",40.03,"[0.9033, 0.7456]",0.0,0.039072,0.14,ok
biodeg,500,1,tabebm,tabpfn,83.2058,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[250, 250]",40.03,"[0.9245, 0.7396]",0.0,0.039072,0.72,ok
biodeg,500,1,tvae,lr,82.1359,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",31.27,"[0.8912, 0.7515]",0.0,0.006181,0.25,ok
biodeg,500,1,tvae,knn,79.4044,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",31.27,"[0.8248, 0.7633]",0.0,0.006181,0.19,ok
biodeg,500,1,tvae,mlp,82.5766,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",31.27,"[0.8882, 0.7633]",0.0,0.006181,6.08,ok
biodeg,500,1,tvae,rf,81.7078,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",31.27,"[0.9063, 0.7278]",0.0,0.006181,0.21,ok
biodeg,500,1,tvae,xgboost,82.438,43,500,500,555,2,0,"[332, 168]","[331, 169]",500,"[332, 168]",31.27,"[0.8973, 0.7515]",0.0,0.006181,0.42,ok
