dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
biodeg,100,0,baseline,lr,79.744,42,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",0.0,"[0.8671, 0.7278]",,,0.69,ok
biodeg,100,0,baseline,knn,80.1096,42,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",0.0,"[0.7915, 0.8107]",,,0.1,ok
biodeg,100,0,baseline,mlp,81.2421,42,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",0.0,"[0.8852, 0.7396]",,,0.13,ok
biodeg,100,0,baseline,rf,79.9201,42,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",0.0,"[0.8943, 0.7041]",,,0.37,ok
biodeg,100,0,baseline,xgboost,78.8564,42,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",0.0,"[0.8671, 0.7101]",,,0.23,ok
biodeg,100,0,baseline,tabpfn,80.9525,42,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",0.0,"[0.8912, 0.7278]",,,0.62,ok
biodeg,100,0,smote,lr,82.7151,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[330, 170]",0.04,"[0.8792, 0.7751]",0.672212,0.532597,0.62,ok
biodeg,100,0,smote,knn,79.3918,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[330, 170]",0.04,"[0.8127, 0.7751]",0.672212,0.532597,0.13,ok
biodeg,100,0,smote,mlp,80.94,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[330, 170]",0.04,"[0.8792, 0.7396]",0.672212,0.532597,0.61,ok
biodeg,100,0,smote,rf,80.5056,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[330, 170]",0.04,"[0.8882, 0.7219]",0.672212,0.532597,0.2,ok
biodeg,100,0,smote,xgboost,80.342,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[330, 170]",0.04,"[0.8731, 0.7337]",0.672212,0.532597,0.08,ok
biodeg,100,0,smote,tabpfn,79.6055,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[330, 170]",0.04,"[0.8761, 0.716]",0.672212,0.532597,0.72,ok
biodeg,100,0,tabebm,lr,81.1983,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[250, 250]",39.85,"[0.8429, 0.7811]",0.0,0.199744,0.77,ok
biodeg,100,0,tabebm,knn,76.0811,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[250, 250]",39.85,"[0.7583, 0.7633]",0.0,0.199744,0.16,ok
biodeg,100,0,tabebm,mlp,81.3681,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[250, 250]",39.85,"[0.864, 0.7633]",0.0,0.199744,3.76,ok
biodeg,100,0,tabebm,rf,81.0722,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[250, 250]",39.85,"[0.864, 0.7574]",0.0,0.199744,0.35,ok
biodeg,100,0,tabebm,xgboost,80.317,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[250, 250]",39.85,"[0.8489, 0.7574]",0.0,0.199744,2.11,ok
biodeg,100,0,tabebm,tabpfn,79.1585,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[250, 250]",39.85,"[0.8731, 0.7101]",0.0,0.199744,1.58,ok
biodeg,100,0,tvae,lr,78.4158,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[330, 170]",24.7,"[0.8701, 0.6982]",0.0,0.030409,0.63,ok
biodeg,100,0,tvae,knn,81.941,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[330, 170]",24.7,"[0.8459, 0.7929]",0.0,0.030409,0.14,ok
biodeg,100,0,tvae,mlp,79.7753,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[330, 170]",24.7,"[0.8973, 0.6982]",0.0,0.030409,0.79,ok
biodeg,100,0,tvae,rf,78.5668,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[330, 170]",24.7,"[0.8731, 0.6982]",0.0,0.030409,0.22,ok
biodeg,100,0,tvae,xgboost,75.4384,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[330, 170]",24.7,"[0.852, 0.6568]",0.0,0.030409,0.1,ok
biodeg,100,0,tvae,tabpfn,78.5668,42,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[330, 170]",24.7,"[0.8731, 0.6982]",0.0,0.030409,0.71,ok
biodeg,100,0,ctgan,lr,79.744,42,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",2.16,"[0.8671, 0.7278]",,,0.48,ok
biodeg,100,0,ctgan,knn,80.1096,42,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",2.16,"[0.7915, 0.8107]",,,0.08,ok
biodeg,100,0,ctgan,mlp,82.2807,42,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",2.16,"[0.8882, 0.7574]",,,0.19,ok
biodeg,100,0,ctgan,rf,80.2097,42,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",2.16,"[0.8882, 0.716]",,,0.15,ok
biodeg,100,0,ctgan,xgboost,78.8564,42,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",2.16,"[0.8671, 0.7101]",,,0.08,ok
biodeg,100,0,ctgan,tabpfn,80.9525,42,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",2.16,"[0.8912, 0.7278]",,,0.7,ok
biodeg,100,1,baseline,lr,78.4345,43,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",0.0,"[0.8882, 0.6805]",,,0.52,ok
biodeg,100,1,baseline,knn,76.2947,43,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",0.0,"[0.8218, 0.7041]",,,0.1,ok
biodeg,100,1,baseline,mlp,77.9939,43,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",0.0,"[0.8912, 0.6686]",,,0.16,ok
biodeg,100,1,baseline,rf,72.2591,43,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",0.0,"[0.9245, 0.5207]",,,0.15,ok
biodeg,100,1,baseline,xgboost,73.8644,43,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",0.0,"[0.9033, 0.574]",,,0.07,ok
biodeg,100,1,baseline,tabpfn,79.7878,43,100,500,555,2,0,"[66, 34]","[331, 169]",0,"[0, 0]",0.0,"[0.9094, 0.6864]",,,0.71,ok
biodeg,100,1,smote,lr,79.0325,43,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[330, 170]",0.02,"[0.8943, 0.6864]",0.73325,0.573718,0.26,ok
biodeg,100,1,smote,knn,70.6546,43,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[330, 170]",0.02,"[0.8036, 0.6095]",0.73325,0.573718,0.12,ok
biodeg,100,1,smote,mlp,78.5856,43,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[330, 170]",0.02,"[0.8912, 0.6805]",0.73325,0.573718,0.37,ok
biodeg,100,1,smote,rf,69.4578,43,100,500,555,2,0,"[66, 34]","[331, 169]",500,"[330, 170]",0.02,"[0.9335, 0.4556]",0.73325,0.573718,0.18,ok
