dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
collins,200,0,baseline,lr,18.3697,42,200,485,485,26,0,"[9, 6, 3, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6, 9, 5, 4, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.4091, 0.0769, 0.2222, 0.125, 0.2222, 0.1667, 0.3947, 0.1333, 0.35, 0.1333, 0.1667, 0.0714, 0.2, 0.3636, 0.1429, 0.5, 0.0, 0.0, 0.0417, 0.0789, 0.0, 0.475, 0.2143, 0.0833, 0.0714, 0.1333]",,,0.89,ok
collins,200,0,baseline,knn,19.2725,42,200,485,485,26,0,"[9, 6, 3, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6, 9, 5, 4, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.5, 0.2308, 0.3333, 0.25, 0.2222, 0.0, 0.3158, 0.2, 0.275, 0.3333, 0.1667, 0.0714, 0.2, 0.2273, 0.1429, 0.375, 0.0, 0.0, 0.0, 0.1053, 0.0, 0.35, 0.2143, 0.0833, 0.2143, 0.2]",,,0.05,ok
collins,200,0,baseline,mlp,21.0782,42,200,485,485,26,0,"[9, 6, 3, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6, 9, 5, 4, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.3636, 0.2308, 0.2222, 0.25, 0.1111, 0.1667, 0.2895, 0.2, 0.3, 0.2, 0.1667, 0.1429, 0.2, 0.3182, 0.2857, 0.5, 0.0, 0.0, 0.0417, 0.1842, 0.0667, 0.35, 0.1429, 0.3333, 0.2143, 0.2]",,,0.34,ok
collins,200,0,baseline,rf,18.3044,42,200,485,485,26,0,"[9, 6, 3, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6, 9, 5, 4, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.3636, 0.0, 0.1111, 0.0, 0.1667, 0.25, 0.4474, 0.1333, 0.25, 0.2, 0.0833, 0.0714, 0.2, 0.1818, 0.2857, 0.25, 0.0, 0.1111, 0.0, 0.2632, 0.0, 0.45, 0.2857, 0.25, 0.0714, 0.3333]",,,0.43,ok
collins,200,0,baseline,xgboost,15.8199,42,200,485,485,26,0,"[9, 6, 3, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6, 9, 5, 4, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.4545, 0.0769, 0.0, 0.0, 0.1111, 0.0833, 0.2895, 0.0667, 0.225, 0.1333, 0.0, 0.0, 0.2667, 0.4091, 0.1429, 0.125, 0.0, 0.0556, 0.0833, 0.2105, 0.0667, 0.375, 0.2857, 0.1667, 0.2857, 0.2]",,,0.52,ok
collins,200,0,baseline,tabpfn,,42,200,485,485,26,0,"[9, 6, 3, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6, 9, 5, 4, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,,,,0.0,skipped: tabpfn max 10 classes
collins,200,0,smote,lr,16.9567,42,200,485,485,26,0,"[9, 6, 3, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6, 9, 5, 4, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",499,"[22, 15, 8, 10, 18, 25, 38, 15, 42, 15, 12, 15, 15, 22, 12, 10, 10, 18, 25, 38, 15, 42, 15, 12, 15, 15]",0.34,"[0.3182, 0.0769, 0.1111, 0.125, 0.2222, 0.125, 0.3684, 0.2, 0.35, 0.0, 0.1667, 0.0714, 0.2, 0.3636, 0.1429, 0.5, 0.0, 0.0, 0.0833, 0.1316, 0.0667, 0.35, 0.2143, 0.0833, 0.0714, 0.0667]",0.52706,0.541051,0.66,ok
collins,200,0,smote,knn,16.8975,42,200,485,485,26,0,"[9, 6, 3, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6, 9, 5, 4, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",499,"[22, 15, 8, 10, 18, 25, 38, 15, 42, 15, 12, 15, 15, 22, 12, 10, 10, 18, 25, 38, 15, 42, 15, 12, 15, 15]",0.34,"[0.4091, 0.1538, 0.1111, 0.125, 0.1111, 0.0833, 0.1316, 0.2, 0.275, 0.1333, 0.1667, 0.0, 0.2667, 0.1818, 0.3571, 0.625, 0.0, 0.0, 0.0417, 0.1579, 0.0, 0.325, 0.0, 0.3333, 0.0714, 0.1333]",0.52706,0.541051,0.08,ok
collins,200,0,smote,mlp,22.3753,42,200,485,485,26,0,"[9, 6, 3, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6, 9, 5, 4, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",499,"[22, 15, 8, 10, 18, 25, 38, 15, 42, 15, 12, 15, 15, 22, 12, 10, 10, 18, 25, 38, 15, 42, 15, 12, 15, 15]",0.34,"[0.3636, 0.2308, 0.4444, 0.25, 0.2222, 0.2917, 0.2632, 0.2667, 0.25, 0.1333, 0.1667, 0.1429, 0.3333, 0.3636, 0.1429, 0.5, 0.0, 0.0, 0.0833, 0.2368, 0.0, 0.325, 0.2143, 0.25, 0.1429, 0.2]",0.52706,0.541051,0.85,ok
collins,200,0,smote,rf,15.4806,42,200,485,485,26,0,"[9, 6, 3, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6, 9, 5, 4, 4, 7, 10, 15, 6, 17, 6, 5, 6, 6]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",499,"[22, 15, 8, 10, 18, 25, 38, 15, 42, 15, 12, 15, 15, 22, 12, 10, 10, 18, 25, 38, 15, 42, 15, 12, 15, 15]",0.34,"[0.3636, 0.0, 0.2222, 0.0, 0.0556, 0.125, 0.2632, 0.0, 0.2, 0.1333, 0.1667, 0.1429, 0.2, 0.3182, 0.1429, 0.25, 0.125, 0.0, 0.0417, 0.2105, 0.0, 0.4, 0.1429, 0.25, 0.0714, 0.2]",0.52706,0.541051,0.2,ok
