method,knn,lr,mlp,rf,tabpfn,xgboost,MEAN
baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctgan,0.0,0.0,-0.25867999999999824,-0.5646399999999971,0.0,0.0,-0.13721999999999923
smote,0.37495000000001255,-0.8420799999999957,-0.6262999999999863,0.6527600000000007,-1.7812999999999874,0.8038099999999986,-0.23635999999999294
tabebm,-2.114369999999994,-0.8734600000000086,-0.5430800000000033,1.9068100000000072,-2.2358899999999835,1.6990899999999982,-0.3601499999999973
tvae,2.0971000000000117,0.11402999999999963,-0.18188999999999567,1.2118600000000015,1.104600000000005,1.3017700000000048,0.9412450000000044
