method,knn,lr,mlp,rf,tabpfn,xgboost,MEAN
baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctgan,0.0,0.0,0.1718800000000016,0.6754200000000026,0.0,0.0,0.14121666666666735
smote,15.120670000000004,0.41486000000000445,0.5296699999999959,1.6676899999999932,-14.058320000000002,-2.5952800000000025,0.17988166666666552
tabebm,13.489829999999998,0.734090000000009,1.0450799999999987,4.601489999999998,-6.3977900000000005,3.269040000000004,2.790290000000001
tvae,14.964590000000001,-1.009929999999997,-0.1303400000000039,0.3349100000000007,-2.316980000000001,-2.498190000000001,1.557343333333333
