,mean,mean,mean,mean,mean,mean,std,std,std,std,std,std
classifier,knn,lr,mlp,rf,tabpfn,xgboost,knn,lr,mlp,rf,tabpfn,xgboost
method,,,,,,,,,,,,
baseline,67.44,71.67999999999999,70.58,76.6,80.12,73.56,1.8968980526697345,1.5838069467092377,1.5273797461302387,1.8618986725025255,1.4642404174178527,2.5082973419344787
ctgan,67.46000000000001,70.78,70.82000000000001,74.58,77.92,71.56,1.8927933502278247,2.0427650106874484,2.0514493521519,2.744610881143059,1.3636552187248658,2.631096096053255
smote,72.08,71.34,70.66,77.53999999999999,74.97999999999999,72.94,1.3036700332352333,1.7257526538360648,1.3761459870877728,1.673452850977418,1.7800124843507277,2.4604425979440734
tabebm,69.9,71.14,72.08,78.14,76.92,73.82000000000001,2.1994948915098163,1.9551641022345558,2.104386952165505,1.913809464567115,1.3472605951007037,2.7510805957740327
tvae,71.22,71.92,69.52000000000001,76.82000000000001,78.91999999999999,73.46000000000001,2.507677101311978,1.75423297578552,1.1321562514855348,1.0559882154224585,1.6280868117722316,1.8355743878506647
