dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
stock,100,1,ctgan,rf,92.1528,43,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9004, 0.9426]",,,0.14,ok
stock,100,1,ctgan,xgboost,91.9479,43,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9004, 0.9385]",,,0.08,ok
stock,100,1,ctgan,tabpfn,93.0301,43,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9221, 0.9385]",,,0.7,ok
stock,100,2,baseline,lr,80.8858,44,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.671, 0.9467]",,,0.01,ok
stock,100,2,baseline,knn,87.6881,44,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.8398, 0.9139]",,,0.02,ok
stock,100,2,baseline,mlp,95.3649,44,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9524, 0.9549]",,,0.19,ok
stock,100,2,baseline,rf,94.7617,44,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9567, 0.9385]",,,0.15,ok
stock,100,2,baseline,xgboost,94.4876,44,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9307, 0.959]",,,0.07,ok
stock,100,2,baseline,tabpfn,96.4241,44,100,475,475,2,0,"[49, 51]","[231, 244]",0,"[0, 0]",0.0,"[0.9654, 0.9631]",,,0.72,ok
stock,100,2,smote,lr,82.652,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.7186, 0.9344]",0.972517,0.936313,0.01,ok
stock,100,2,smote,knn,93.6795,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.9351, 0.9385]",0.972517,0.936313,0.02,ok
stock,100,2,smote,mlp,95.4341,44,100,475,475,2,0,"[49, 51]","[231, 244]",500,"[245, 255]",0.0,"[0.9784, 0.9303]",0.972517,0.936313,0.97,ok
