dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
collins,100,0,baseline,lr,15.2448,42,100,485,485,26,0,"[4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3, 4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.3182, 0.0769, 0.0, 0.125, 0.0556, 0.0417, 0.3158, 0.0667, 0.275, 0.0667, 0.1667, 0.0714, 0.2, 0.2273, 0.2143, 0.25, 0.0, 0.0, 0.1667, 0.1842, 0.0, 0.575, 0.2857, 0.0, 0.2143, 0.0667]",,,0.93,ok
collins,100,0,baseline,knn,15.3095,42,100,485,485,26,0,"[4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3, 4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.5909, 0.6923, 0.1111, 0.125, 0.0556, 0.0417, 0.2368, 0.2, 0.2, 0.2, 0.1667, 0.0, 0.2, 0.1364, 0.1429, 0.0, 0.0, 0.0556, 0.0417, 0.1316, 0.0, 0.3, 0.2143, 0.0, 0.0714, 0.0667]",,,0.05,ok
collins,100,0,baseline,mlp,14.8018,42,100,485,485,26,0,"[4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3, 4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.3182, 0.1538, 0.1111, 0.0, 0.0556, 0.0417, 0.2632, 0.0667, 0.25, 0.1333, 0.1667, 0.0714, 0.2667, 0.1364, 0.2143, 0.25, 0.0, 0.0556, 0.0833, 0.2368, 0.0667, 0.35, 0.1429, 0.0, 0.2143, 0.2]",,,0.19,ok
collins,100,0,baseline,rf,14.2206,42,100,485,485,26,0,"[4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3, 4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.3636, 0.2308, 0.0, 0.0, 0.1111, 0.0, 0.2632, 0.1333, 0.275, 0.1333, 0.0833, 0.0, 0.2667, 0.1818, 0.1429, 0.0, 0.0, 0.0, 0.0417, 0.3421, 0.0667, 0.5, 0.2857, 0.0, 0.1429, 0.1333]",,,0.45,ok
collins,100,0,baseline,xgboost,12.5302,42,100,485,485,26,0,"[4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3, 4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.2273, 0.1538, 0.0, 0.25, 0.1111, 0.0, 0.3684, 0.0667, 0.15, 0.2, 0.0833, 0.0714, 0.2, 0.2273, 0.0714, 0.0, 0.125, 0.0, 0.125, 0.1842, 0.0667, 0.35, 0.0714, 0.0833, 0.0714, 0.0]",,,0.64,ok
collins,100,0,baseline,tabpfn,,42,100,485,485,26,0,"[4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3, 4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,,,,0.0,skipped: tabpfn max 10 classes
collins,100,0,smote,lr,16.1774,42,100,485,485,26,0,"[4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3, 4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",500,"[20, 15, 10, 10, 20, 25, 40, 15, 40, 15, 10, 15, 15, 20, 15, 10, 10, 20, 25, 40, 15, 40, 15, 10, 15, 15]",0.05,"[0.4091, 0.2308, 0.0, 0.125, 0.0556, 0.0833, 0.2895, 0.0667, 0.25, 0.0667, 0.1667, 0.0714, 0.2, 0.2727, 0.2143, 0.25, 0.125, 0.0, 0.2083, 0.1842, 0.0, 0.375, 0.2143, 0.0, 0.2143, 0.1333]",0.610592,0.617527,0.67,ok
collins,100,0,smote,knn,18.1583,42,100,485,485,26,0,"[4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3, 4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",500,"[20, 15, 10, 10, 20, 25, 40, 15, 40, 15, 10, 15, 15, 20, 15, 10, 10, 20, 25, 40, 15, 40, 15, 10, 15, 15]",0.05,"[0.4545, 0.2308, 0.0, 0.125, 0.1667, 0.0, 0.2105, 0.2, 0.225, 0.0667, 0.1667, 0.0714, 0.1333, 0.1364, 0.4286, 0.5, 0.0, 0.0556, 0.1667, 0.2632, 0.0, 0.325, 0.1429, 0.1667, 0.2857, 0.2]",0.610592,0.617527,0.09,ok
collins,100,0,smote,mlp,15.8672,42,100,485,485,26,0,"[4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3, 4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",500,"[20, 15, 10, 10, 20, 25, 40, 15, 40, 15, 10, 15, 15, 20, 15, 10, 10, 20, 25, 40, 15, 40, 15, 10, 15, 15]",0.05,"[0.4545, 0.2308, 0.0, 0.125, 0.1111, 0.0833, 0.2895, 0.0667, 0.275, 0.1333, 0.1667, 0.0714, 0.2, 0.1818, 0.2143, 0.25, 0.0, 0.0556, 0.0833, 0.2105, 0.1333, 0.375, 0.0, 0.0, 0.2143, 0.2]",0.610592,0.617527,0.45,ok
collins,100,0,smote,rf,12.7426,42,100,485,485,26,0,"[4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3, 4, 3, 2, 2, 4, 5, 8, 3, 8, 3, 2, 3, 3]","[22, 13, 9, 8, 18, 24, 38, 15, 40, 15, 12, 14, 15, 22, 14, 8, 8, 18, 24, 38, 15, 40, 14, 12, 14, 15]",500,"[20, 15, 10, 10, 20, 25, 40, 15, 40, 15, 10, 15, 15, 20, 15, 10, 10, 20, 25, 40, 15, 40, 15, 10, 15, 15]",0.05,"[0.4091, 0.0, 0.0, 0.125, 0.1111, 0.0, 0.2368, 0.0667, 0.275, 0.1333, 0.0833, 0.1429, 0.1333, 0.1364, 0.1429, 0.125, 0.125, 0.0, 0.0, 0.1316, 0.0667, 0.45, 0.1429, 0.0, 0.1429, 0.1333]",0.610592,0.617527,0.22,ok
