dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
steel,200,0,baseline,lr,100.0,42,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.63,ok
steel,200,0,baseline,knn,90.6339,42,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[0.9572, 0.8555]",,,0.09,ok
steel,200,0,baseline,mlp,99.8471,42,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[0.9969, 1.0]",,,0.16,ok
steel,200,0,baseline,rf,85.7206,42,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[0.9572, 0.7572]",,,0.36,ok
steel,200,0,baseline,xgboost,99.422,42,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 0.9884]",,,0.25,ok
steel,200,0,baseline,tabpfn,100.0,42,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,1.28,ok
steel,200,0,smote,lr,99.5581,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",0.05,"[0.9969, 0.9942]",0.664408,0.577986,0.52,ok
steel,200,0,smote,knn,93.5241,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",0.05,"[0.9572, 0.9133]",0.664408,0.577986,0.13,ok
steel,200,0,smote,mlp,99.5581,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",0.05,"[0.9969, 0.9942]",0.664408,0.577986,0.64,ok
steel,200,0,smote,rf,89.6643,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",0.05,"[0.9725, 0.8208]",0.664408,0.577986,0.19,ok
steel,200,0,smote,xgboost,100.0,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",0.05,"[1.0, 1.0]",0.664408,0.577986,0.09,ok
steel,200,0,smote,tabpfn,100.0,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",0.05,"[1.0, 1.0]",0.664408,0.577986,0.79,ok
steel,200,0,tabebm,lr,100.0,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[250, 250]",39.44,"[1.0, 1.0]",0.000341,0.191159,0.96,ok
steel,200,0,tabebm,knn,93.677,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[250, 250]",39.44,"[0.9602, 0.9133]",0.000341,0.191159,0.23,ok
steel,200,0,tabebm,mlp,100.0,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[250, 250]",39.44,"[1.0, 1.0]",0.000341,0.191159,0.71,ok
steel,200,0,tabebm,rf,96.5318,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[250, 250]",39.44,"[1.0, 0.9306]",0.000341,0.191159,0.29,ok
steel,200,0,tabebm,xgboost,100.0,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[250, 250]",39.44,"[1.0, 1.0]",0.000341,0.191159,0.34,ok
steel,200,0,tabebm,tabpfn,100.0,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[250, 250]",39.44,"[1.0, 1.0]",0.000341,0.191159,1.45,ok
steel,200,0,tvae,lr,84.7678,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",22.65,"[0.9786, 0.7168]",7e-06,0.009437,1.14,ok
steel,200,0,tvae,knn,81.1299,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",22.65,"[0.9694, 0.6532]",7e-06,0.009437,0.25,ok
steel,200,0,tvae,mlp,89.3753,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",22.65,"[0.9725, 0.815]",7e-06,0.009437,3.44,ok
steel,200,0,tvae,rf,97.1098,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",22.65,"[1.0, 0.9422]",7e-06,0.009437,0.31,ok
steel,200,0,tvae,xgboost,100.0,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",22.65,"[1.0, 1.0]",7e-06,0.009437,0.12,ok
steel,200,0,tvae,tabpfn,100.0,42,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",22.65,"[1.0, 1.0]",7e-06,0.009437,0.87,ok
steel,200,0,ctgan,lr,100.0,42,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.58,ok
steel,200,0,ctgan,knn,90.6339,42,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[0.9572, 0.8555]",,,0.1,ok
steel,200,0,ctgan,mlp,99.422,42,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 0.9884]",,,0.73,ok
steel,200,0,ctgan,rf,86.6548,42,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[0.9817, 0.7514]",,,0.18,ok
steel,200,0,ctgan,xgboost,99.422,42,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 0.9884]",,,0.13,ok
steel,200,0,ctgan,tabpfn,100.0,42,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.81,ok
steel,200,1,baseline,lr,99.711,43,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 0.9942]",,,0.45,ok
steel,200,1,baseline,knn,91.4506,43,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[0.9388, 0.8902]",,,0.09,ok
steel,200,1,baseline,mlp,97.5014,43,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[0.9847, 0.9653]",,,0.21,ok
steel,200,1,baseline,rf,81.8105,43,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[0.9541, 0.6821]",,,0.18,ok
steel,200,1,baseline,xgboost,94.2718,43,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[0.9664, 0.9191]",,,0.08,ok
steel,200,1,baseline,tabpfn,100.0,43,200,500,1441,2,0,"[131, 69]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.72,ok
steel,200,1,smote,lr,99.711,43,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",0.05,"[1.0, 0.9942]",0.624075,0.634791,0.13,ok
steel,200,1,smote,knn,91.8757,43,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",0.05,"[0.9358, 0.9017]",0.624075,0.634791,0.13,ok
steel,200,1,smote,mlp,98.691,43,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",0.05,"[0.9969, 0.9769]",0.624075,0.634791,0.41,ok
steel,200,1,smote,rf,88.7469,43,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",0.05,"[0.9541, 0.8208]",0.624075,0.634791,0.23,ok
steel,200,1,smote,xgboost,97.6039,43,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",0.05,"[0.9694, 0.9827]",0.624075,0.634791,0.1,ok
steel,200,1,smote,tabpfn,100.0,43,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[328, 172]",0.05,"[1.0, 1.0]",0.624075,0.634791,0.82,ok
steel,200,1,tabebm,lr,99.711,43,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[250, 250]",40.12,"[1.0, 0.9942]",0.00046,0.264985,0.12,ok
steel,200,1,tabebm,knn,92.5395,43,200,500,1441,2,0,"[131, 69]","[327, 173]",500,"[250, 250]",40.12,"[0.9144, 0.9364]",0.00046,0.264985,0.14,ok
