,mean,mean,mean,mean,mean,mean,std,std,std,std,std,std
classifier,knn,lr,mlp,rf,tabpfn,xgboost,knn,lr,mlp,rf,tabpfn,xgboost
method,,,,,,,,,,,,
baseline,55.006389999999996,83.35499,82.24751,74.64826000000001,87.14863,69.25271000000001,3.532625594040029,3.0537786540066527,1.8719817932697278,1.7554380537189105,2.5053005116042346,3.8585034587259366
ctgan,55.006389999999996,83.18328,80.24186,73.89238,86.07533,68.04519,3.532625594040029,2.939223433267137,2.1816564136250025,2.520711875553325,2.5933443718916718,3.3677722268750747
smote,74.45059,83.27195,81.60878,76.47903,84.25255999999999,70.76106,2.7468105991616287,2.7255955333957145,2.6521054469567726,2.0182778654916023,2.3063199547716193,3.5793737323727477
tabebm,72.50344,84.40904,82.67485,77.74554,84.66718,72.01225,1.6427720597954096,2.9571161184881136,2.2256296019328987,1.9277608168834428,3.510910730154091,2.9757671803531007
tvae,66.2115,79.96972000000001,77.19479,72.98835,85.28352,69.49049,1.8127190381057696,3.407199755354666,3.0023389605994435,1.941601152685874,2.8790042645177034,3.281023785158797
