dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
fourier,20,0,baseline,lr,53.4,42,20,500,1500,10,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.94, 0.2, 0.4, 0.76, 0.28, 0.44, 0.26, 0.42, 0.64, 1.0]",,,0.84,ok
fourier,20,0,baseline,knn,39.4,42,20,500,1500,10,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.94, 0.32, 0.24, 0.76, 0.0, 0.1, 0.2, 0.22, 0.28, 0.88]",,,0.03,ok
fourier,20,0,baseline,mlp,49.4,42,20,500,1500,10,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.88, 0.04, 0.36, 0.62, 0.34, 0.34, 0.24, 0.4, 0.72, 1.0]",,,0.04,ok
fourier,20,0,baseline,rf,50.2,42,20,500,1500,10,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.98, 0.22, 0.3, 0.8, 0.46, 0.38, 0.22, 0.32, 0.56, 0.78]",,,0.13,ok
fourier,20,0,baseline,xgboost,43.8,42,20,500,1500,10,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.76, 0.26, 0.32, 0.74, 0.42, 0.22, 0.16, 0.2, 0.74, 0.56]",,,0.24,ok
fourier,20,0,baseline,tabpfn,62.6,42,20,500,1500,10,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.98, 0.5, 0.26, 0.9, 0.58, 0.72, 0.48, 0.46, 0.7, 0.68]",,,0.74,ok
fourier,20,0,smote,lr,53.8,42,20,500,1500,10,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.05,"[0.94, 0.16, 0.38, 0.72, 0.34, 0.42, 0.26, 0.46, 0.7, 1.0]",0.800565,0.758112,0.67,ok
fourier,20,0,smote,knn,52.6,42,20,500,1500,10,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.05,"[0.94, 0.2, 0.34, 0.76, 0.16, 0.56, 0.26, 0.4, 0.64, 1.0]",0.800565,0.758112,0.12,ok
fourier,20,0,smote,mlp,47.2,42,20,500,1500,10,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.05,"[0.94, 0.16, 0.48, 0.54, 0.28, 0.4, 0.18, 0.3, 0.44, 1.0]",0.800565,0.758112,0.16,ok
fourier,20,0,smote,rf,54.0,42,20,500,1500,10,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.05,"[0.92, 0.34, 0.4, 0.74, 0.42, 0.64, 0.26, 0.36, 0.62, 0.7]",0.800565,0.758112,0.24,ok
fourier,20,0,smote,xgboost,42.8,42,20,500,1500,10,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.05,"[0.76, 0.1, 0.4, 0.64, 0.5, 0.18, 0.64, 0.36, 0.42, 0.28]",0.800565,0.758112,0.25,ok
fourier,20,0,smote,tabpfn,39.6,42,20,500,1500,10,0,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.05,"[0.94, 0.14, 0.12, 0.48, 0.46, 0.02, 0.06, 0.64, 0.6, 0.5]",0.800565,0.758112,0.14,ok
