,mean,mean,mean,mean,mean,mean,std,std,std,std,std,std
classifier,knn,lr,mlp,rf,tabpfn,xgboost,knn,lr,mlp,rf,tabpfn,xgboost
method,,,,,,,,,,,,
baseline,66.39725,72.9829,73.07236,70.16895,67.57797000000001,67.01185000000001,4.890034873370308,5.110386935556943,5.002134866056916,4.847893608855062,4.433597040540436,5.489085416482826
ctgan,66.39725,72.9829,72.74191,69.86618,67.57797000000001,67.01185000000001,4.890034873370308,5.110386935556943,5.842975835508247,5.6721143748850595,4.433597040540436,5.489085416482826
smote,71.95962999999999,72.47001,71.90404000000001,70.23884000000001,70.17599,67.57325,5.216571102862707,7.210111212957971,6.103797545827062,5.870386811446073,5.974775252946527,5.2222585465698845
tabebm,70.57392999999999,72.54884,73.24372,70.4278,70.05148,68.70664,4.681245620807919,7.2869473317706905,5.775815092031021,6.328375977382434,7.3084645791027825,6.341563049560851
tvae,72.5129,73.91909000000001,72.66265,72.50711,70.8394,71.05445999999999,4.521574486343837,3.181556068079479,4.175335877440818,3.3786605111921015,6.144621979151091,4.684779590498954
