dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
steel,50,0,baseline,lr,85.2265,42,50,500,1441,2,0,"[33, 17]","[327, 173]",0,"[0, 0]",0.0,"[0.9878, 0.7168]",,,0.74,ok
steel,50,0,baseline,knn,76.9847,42,50,500,1441,2,0,"[33, 17]","[327, 173]",0,"[0, 0]",0.0,"[0.8807, 0.659]",,,0.1,ok
steel,50,0,baseline,mlp,79.1068,42,50,500,1441,2,0,"[33, 17]","[327, 173]",0,"[0, 0]",0.0,"[0.9694, 0.6127]",,,0.05,ok
steel,50,0,baseline,rf,64.1486,42,50,500,1441,2,0,"[33, 17]","[327, 173]",0,"[0, 0]",0.0,"[0.8899, 0.3931]",,,0.37,ok
steel,50,0,baseline,xgboost,68.9779,42,50,500,1441,2,0,"[33, 17]","[327, 173]",0,"[0, 0]",0.0,"[0.8593, 0.5202]",,,0.24,ok
steel,50,0,baseline,tabpfn,100.0,42,50,500,1441,2,0,"[33, 17]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.92,ok
steel,50,0,smote,lr,85.482,42,50,500,1441,2,0,"[33, 17]","[327, 173]",500,"[330, 170]",0.04,"[0.9755, 0.7341]",0.745725,0.644136,0.66,ok
steel,50,0,smote,knn,74.3818,42,50,500,1441,2,0,"[33, 17]","[327, 173]",500,"[330, 170]",0.04,"[0.9327, 0.5549]",0.745725,0.644136,0.25,ok
steel,50,0,smote,mlp,77.5088,42,50,500,1441,2,0,"[33, 17]","[327, 173]",500,"[330, 170]",0.04,"[0.9664, 0.5838]",0.745725,0.644136,0.55,ok
steel,50,0,smote,rf,72.9888,42,50,500,1441,2,0,"[33, 17]","[327, 173]",500,"[330, 170]",0.04,"[0.8991, 0.5607]",0.745725,0.644136,0.21,ok
steel,50,0,smote,xgboost,77.2905,42,50,500,1441,2,0,"[33, 17]","[327, 173]",500,"[330, 170]",0.04,"[0.8869, 0.659]",0.745725,0.644136,0.29,ok
steel,50,0,smote,tabpfn,84.751,42,50,500,1441,2,0,"[33, 17]","[327, 173]",500,"[330, 170]",0.04,"[0.9725, 0.7225]",0.745725,0.644136,1.52,ok
steel,50,0,tabebm,lr,91.0069,42,50,500,1441,2,0,"[33, 17]","[327, 173]",500,"[250, 250]",39.51,"[0.9878, 0.8324]",0.158309,0.427264,0.82,ok
