,mean,mean,mean,mean,mean,mean,std,std,std,std,std,std
classifier,knn,lr,mlp,rf,tabpfn,xgboost,knn,lr,mlp,rf,tabpfn,xgboost
method,,,,,,,,,,,,
baseline,67.33918,76.9336,76.63184,59.097429999999996,62.432770000000005,58.15587000000001,1.6695480791053734,6.565296934471263,3.603018056265859,4.027061575847413,7.331494840761406,3.8335276536399494
ctgan,67.33918,76.9336,76.29262,58.28851999999999,62.432770000000005,58.15587000000001,1.6695480791053734,6.565296934471263,6.586136191492618,3.5839065568795827,7.331494840761406,3.8335276536399494
smote,77.18521000000001,80.41929999999999,75.51713,66.17188999999999,76.11046999999999,69.82192,4.005104995003253,7.522521804997757,4.081306555517624,5.182906374366073,7.150005403890738,8.74124010752098
tabebm,77.35128999999999,81.0113,76.63425,65.45836,74.26323,63.879819999999995,4.5959824391526976,7.714228784957489,5.464786064176921,5.339713227880314,5.481927289649142,2.8867859720534224
tvae,66.46896000000001,66.37942000000001,66.65819,73.27597,80.17358,71.67974,3.181141803119684,5.061700297067511,4.451533962691966,8.937032346248325,8.122787210858647,8.512553819467653
