dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
auction,100,3,tabebm,xgboost,61.8315,45,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[250, 250]",37.53,"[0.9403, 0.2963]",2.7e-05,0.108834,0.13,ok
auction,100,3,tabebm,tabpfn,52.9877,45,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[250, 250]",37.53,"[0.9857, 0.0741]",2.7e-05,0.108834,0.96,ok
auction,100,3,tvae,lr,57.5518,45,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[420, 80]",16.27,"[0.9165, 0.2346]",1e-06,0.019528,0.43,ok
auction,100,3,tvae,knn,60.0622,45,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[420, 80]",16.27,"[0.8926, 0.3086]",1e-06,0.019528,0.3,ok
auction,100,3,tvae,mlp,56.9758,45,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[420, 80]",16.27,"[0.8926, 0.2469]",1e-06,0.019528,0.59,ok
auction,100,3,tvae,rf,54.9795,45,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[420, 80]",16.27,"[0.9761, 0.1235]",1e-06,0.019528,0.23,ok
auction,100,3,tvae,xgboost,60.5763,45,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[420, 80]",16.27,"[0.9523, 0.2593]",1e-06,0.019528,0.22,ok
auction,100,3,tvae,tabpfn,54.1442,45,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[420, 80]",16.27,"[0.9594, 0.1235]",1e-06,0.019528,1.2,ok
auction,100,3,ctgan,lr,59.1237,45,100,500,970,2,0,"[84, 16]","[419, 81]",0,"[0, 0]",2.67,"[0.9356, 0.2469]",,,0.03,ok
auction,100,3,ctgan,knn,53.6256,45,100,500,970,2,0,"[84, 16]","[419, 81]",0,"[0, 0]",2.67,"[0.9737, 0.0988]",,,0.11,ok
auction,100,3,ctgan,mlp,58.1484,45,100,500,970,2,0,"[84, 16]","[419, 81]",0,"[0, 0]",2.67,"[0.9284, 0.2346]",,,0.62,ok
auction,100,3,ctgan,rf,53.605,45,100,500,970,2,0,"[84, 16]","[419, 81]",0,"[0, 0]",2.67,"[0.9857, 0.0864]",,,0.18,ok
auction,100,3,ctgan,xgboost,59.959,45,100,500,970,2,0,"[84, 16]","[419, 81]",0,"[0, 0]",2.67,"[0.9523, 0.2469]",,,0.15,ok
auction,100,3,ctgan,tabpfn,60.5351,45,100,500,970,2,0,"[84, 16]","[419, 81]",0,"[0, 0]",2.67,"[0.9761, 0.2346]",,,0.94,ok
auction,100,4,baseline,lr,56.8726,46,100,500,970,2,0,"[84, 16]","[419, 81]",0,"[0, 0]",0.0,"[0.9523, 0.1852]",,,0.08,ok
auction,100,4,baseline,knn,53.5063,46,100,500,970,2,0,"[84, 16]","[419, 81]",0,"[0, 0]",0.0,"[0.9714, 0.0988]",,,0.1,ok
auction,100,4,baseline,mlp,55.2594,46,100,500,970,2,0,"[84, 16]","[419, 81]",0,"[0, 0]",0.0,"[0.957, 0.1481]",,,1.04,ok
auction,100,4,baseline,rf,50.6173,46,100,500,970,2,0,"[84, 16]","[419, 81]",0,"[0, 0]",0.0,"[1.0, 0.0123]",,,0.22,ok
auction,100,4,baseline,xgboost,53.2676,46,100,500,970,2,0,"[84, 16]","[419, 81]",0,"[0, 0]",0.0,"[0.9666, 0.0988]",,,0.08,ok
auction,100,4,baseline,tabpfn,50.0,46,100,500,970,2,0,"[84, 16]","[419, 81]",0,"[0, 0]",0.0,"[1.0, 0.0]",,,0.72,ok
auction,100,4,smote,lr,57.733,46,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[420, 80]",0.04,"[0.8831, 0.2716]",0.072523,0.229902,0.21,ok
auction,100,4,smote,knn,53.9925,46,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[420, 80]",0.04,"[0.8329, 0.2469]",0.072523,0.229902,0.12,ok
auction,100,4,smote,mlp,57.1732,46,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[420, 80]",0.04,"[0.9212, 0.2222]",0.072523,0.229902,0.41,ok
auction,100,4,smote,rf,51.1152,46,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[420, 80]",0.04,"[0.9976, 0.0247]",0.072523,0.229902,0.18,ok
auction,100,4,smote,xgboost,53.2676,46,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[420, 80]",0.04,"[0.9666, 0.0988]",0.072523,0.229902,0.09,ok
auction,100,4,smote,tabpfn,55.7412,46,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[420, 80]",0.04,"[0.8926, 0.2222]",0.072523,0.229902,0.72,ok
auction,100,4,tabebm,lr,61.4411,46,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[250, 250]",36.62,"[0.8091, 0.4198]",0.002109,0.140887,0.21,ok
auction,100,4,tabebm,knn,57.3426,46,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[250, 250]",36.62,"[0.7518, 0.3951]",0.002109,0.140887,0.15,ok
auction,100,4,tabebm,mlp,55.062,46,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[250, 250]",36.62,"[0.9284, 0.1728]",0.002109,0.140887,0.27,ok
auction,100,4,tabebm,rf,50.7572,46,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[250, 250]",36.62,"[0.9905, 0.0247]",0.002109,0.140887,0.18,ok
auction,100,4,tabebm,xgboost,52.3911,46,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[250, 250]",36.62,"[0.9737, 0.0741]",0.002109,0.140887,0.11,ok
auction,100,4,tabebm,tabpfn,50.498,46,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[250, 250]",36.62,"[0.9976, 0.0123]",0.002109,0.140887,0.99,ok
auction,100,4,tvae,lr,61.0419,46,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[420, 80]",18.57,"[0.8258, 0.3951]",6e-06,0.032523,0.21,ok
auction,100,4,tvae,knn,57.182,46,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[420, 80]",18.57,"[0.7733, 0.3704]",6e-06,0.032523,0.35,ok
auction,100,4,tvae,mlp,59.4081,46,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[420, 80]",18.57,"[0.8425, 0.3457]",6e-06,0.032523,4.38,ok
auction,100,4,tvae,rf,52.4898,46,100,500,970,2,0,"[84, 16]","[419, 81]",500,"[420, 80]",18.57,"[0.9881, 0.0617]",6e-06,0.032523,0.35,ok
