dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
fourier,200,0,baseline,lr,73.8,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.94, 0.42, 0.66, 0.86, 0.84, 0.6, 0.9, 0.42, 0.74, 1.0]",,,0.86,ok
fourier,200,0,baseline,knn,67.8,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.96, 0.36, 0.72, 0.84, 0.66, 0.56, 0.54, 0.38, 0.76, 1.0]",,,0.01,ok
fourier,200,0,baseline,mlp,73.6,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.92, 0.42, 0.58, 0.9, 0.82, 0.66, 0.96, 0.36, 0.76, 0.98]",,,0.23,ok
fourier,200,0,baseline,rf,77.4,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.98, 0.28, 0.62, 0.9, 0.92, 0.74, 0.98, 0.5, 0.82, 1.0]",,,0.2,ok
fourier,200,0,baseline,xgboost,77.2,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.94, 0.48, 0.64, 0.86, 0.94, 0.64, 0.96, 0.42, 0.84, 1.0]",,,0.42,ok
fourier,200,0,baseline,tabpfn,80.2,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[1.0, 0.4, 0.7, 0.96, 0.86, 0.74, 0.92, 0.6, 0.84, 1.0]",,,0.57,ok
fourier,200,0,smote,lr,73.6,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.13,"[0.94, 0.4, 0.58, 0.86, 0.86, 0.62, 0.9, 0.44, 0.76, 1.0]",0.351004,0.407293,0.63,ok
fourier,200,0,smote,knn,70.2,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.13,"[0.96, 0.34, 0.68, 0.84, 0.78, 0.56, 0.76, 0.36, 0.74, 1.0]",0.351004,0.407293,0.13,ok
fourier,200,0,smote,mlp,71.6,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.13,"[0.92, 0.42, 0.58, 0.8, 0.78, 0.64, 0.86, 0.38, 0.78, 1.0]",0.351004,0.407293,0.31,ok
fourier,200,0,smote,rf,78.6,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.13,"[0.98, 0.34, 0.68, 0.88, 0.92, 0.74, 1.0, 0.52, 0.8, 1.0]",0.351004,0.407293,0.19,ok
fourier,200,0,smote,xgboost,72.8,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.13,"[0.96, 0.3, 0.54, 0.82, 0.86, 0.56, 0.98, 0.5, 0.76, 1.0]",0.351004,0.407293,0.38,ok
fourier,200,0,smote,tabpfn,73.8,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",0.13,"[0.96, 0.5, 0.58, 0.82, 0.7, 0.64, 0.88, 0.52, 0.82, 0.96]",0.351004,0.407293,0.13,ok
fourier,200,0,tabebm,lr,73.8,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",61.96,"[0.92, 0.38, 0.62, 0.92, 0.84, 0.62, 0.9, 0.44, 0.76, 0.98]",0.955355,0.890033,0.64,ok
fourier,200,0,tabebm,knn,73.0,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",61.96,"[0.96, 0.44, 0.68, 0.96, 0.82, 0.62, 0.66, 0.32, 0.84, 1.0]",0.955355,0.890033,0.15,ok
fourier,200,0,tabebm,mlp,74.0,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",61.96,"[0.94, 0.36, 0.6, 0.88, 0.84, 0.64, 0.92, 0.44, 0.78, 1.0]",0.955355,0.890033,0.4,ok
fourier,200,0,tabebm,rf,79.2,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",61.96,"[0.96, 0.38, 0.76, 0.94, 0.9, 0.76, 0.98, 0.44, 0.8, 1.0]",0.955355,0.890033,0.2,ok
fourier,200,0,tabebm,xgboost,77.6,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",61.96,"[1.0, 0.48, 0.56, 0.86, 0.88, 0.68, 0.94, 0.5, 0.86, 1.0]",0.955355,0.890033,0.44,ok
fourier,200,0,tabebm,tabpfn,76.6,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",61.96,"[0.98, 0.32, 0.7, 0.88, 0.74, 0.62, 0.92, 0.66, 0.84, 1.0]",0.955355,0.890033,0.26,ok
fourier,200,0,tvae,lr,73.0,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",206.89,"[0.88, 0.38, 0.64, 0.84, 0.82, 0.64, 0.86, 0.48, 0.76, 1.0]",0.080885,0.139743,0.65,ok
fourier,200,0,tvae,knn,75.4,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",206.89,"[0.96, 0.42, 0.82, 0.86, 0.8, 0.62, 0.9, 0.4, 0.76, 1.0]",0.080885,0.139743,0.14,ok
fourier,200,0,tvae,mlp,70.6,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",206.89,"[0.9, 0.42, 0.56, 0.8, 0.76, 0.6, 0.9, 0.34, 0.78, 1.0]",0.080885,0.139743,0.38,ok
fourier,200,0,tvae,rf,77.4,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",206.89,"[0.98, 0.28, 0.64, 0.86, 0.9, 0.72, 1.0, 0.54, 0.82, 1.0]",0.080885,0.139743,0.24,ok
fourier,200,0,tvae,xgboost,74.8,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",206.89,"[0.94, 0.32, 0.6, 0.84, 0.96, 0.66, 0.94, 0.48, 0.78, 0.96]",0.080885,0.139743,0.43,ok
fourier,200,0,tvae,tabpfn,78.8,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",206.89,"[1.0, 0.46, 0.7, 0.92, 0.84, 0.66, 0.98, 0.56, 0.76, 1.0]",0.080885,0.139743,0.15,ok
fourier,200,0,ctgan,lr,73.4,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",399.57,"[0.94, 0.52, 0.56, 0.86, 0.78, 0.6, 0.9, 0.4, 0.8, 0.98]",8.9e-05,0.005105,0.72,ok
fourier,200,0,ctgan,knn,67.8,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",399.57,"[0.96, 0.36, 0.72, 0.84, 0.66, 0.56, 0.54, 0.38, 0.76, 1.0]",8.9e-05,0.005105,0.15,ok
fourier,200,0,ctgan,mlp,72.0,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",399.57,"[0.92, 0.42, 0.54, 0.9, 0.82, 0.54, 0.94, 0.28, 0.84, 1.0]",8.9e-05,0.005105,0.33,ok
fourier,200,0,ctgan,rf,75.2,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",399.57,"[0.94, 0.46, 0.54, 0.92, 0.8, 0.58, 0.98, 0.42, 0.88, 1.0]",8.9e-05,0.005105,0.19,ok
fourier,200,0,ctgan,xgboost,68.8,42,200,500,1500,10,0,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]","[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",500,"[50, 50, 50, 50, 50, 50, 50, 50, 50, 50]",399.57,"[0.88, 0.36, 0.48, 0.84, 0.82, 0.44, 0.94, 0.34, 0.82, 0.96]",8.9e-05,0.005105,0.52,ok
