dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
energy,100,0,baseline,lr,25.2024,42,100,349,349,23,0,"[3, 2, 5, 3, 2, 3, 6, 8, 3, 6, 5, 3, 4, 2, 8, 3, 2, 8, 6, 11, 1, 5, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.3, 0.8333, 0.25, 0.0, 0.0, 0.0, 0.3478, 0.8571, 0.2, 0.1905, 0.3529, 0.0, 0.0, 0.0, 0.5185, 0.2, 0.0, 0.2759, 0.4545, 0.4865, 0.0, 0.5294, 0.0]",,,0.74,ok
energy,100,0,baseline,knn,22.5795,42,100,349,349,23,0,"[3, 2, 5, 3, 2, 3, 6, 8, 3, 6, 5, 3, 4, 2, 8, 3, 2, 8, 6, 11, 1, 5, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.2, 0.8333, 0.375, 0.1818, 0.125, 0.0, 0.1304, 0.8214, 0.2, 0.381, 0.0588, 0.0, 0.0, 0.1667, 0.4444, 0.1, 0.0, 0.3793, 0.3636, 0.4324, 0.0, 0.0, 0.0]",,,0.18,ok
energy,100,0,baseline,mlp,40.7732,42,100,349,349,23,0,"[3, 2, 5, 3, 2, 3, 6, 8, 3, 6, 5, 3, 4, 2, 8, 3, 2, 8, 6, 11, 1, 5, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.6, 0.8333, 0.25, 0.2727, 0.0, 0.3, 0.3043, 0.8929, 0.1, 0.4762, 0.4706, 0.3333, 0.0, 0.1667, 0.5185, 0.2, 0.8333, 0.6207, 0.5, 0.5405, 0.2, 0.7647, 0.2]",,,0.18,ok
energy,100,0,baseline,rf,54.4067,42,100,349,349,23,0,"[3, 2, 5, 3, 2, 3, 6, 8, 3, 6, 5, 3, 4, 2, 8, 3, 2, 8, 6, 11, 1, 5, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[1.0, 0.8333, 0.875, 0.5455, 0.125, 0.4, 0.2174, 0.6429, 0.4, 0.381, 0.7059, 0.4167, 0.3846, 0.1667, 0.963, 0.5, 0.5, 0.8621, 0.7273, 0.7027, 0.2, 0.7647, 0.2]",,,0.25,ok
energy,100,0,baseline,xgboost,43.9167,42,100,349,349,23,0,"[3, 2, 5, 3, 2, 3, 6, 8, 3, 6, 5, 3, 4, 2, 8, 3, 2, 8, 6, 11, 1, 5, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[1.0, 0.8333, 0.75, 0.3636, 0.5, 0.3, 0.3043, 0.6429, 0.1, 0.1429, 0.5882, 0.3333, 0.3077, 0.0, 0.7407, 0.2, 0.3333, 0.8966, 0.5, 0.6757, 0.0, 0.5882, 0.0]",,,0.44,ok
energy,100,0,baseline,tabpfn,,42,100,349,349,23,0,"[3, 2, 5, 3, 2, 3, 6, 8, 3, 6, 5, 3, 4, 2, 8, 3, 2, 8, 6, 11, 1, 5, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,,,,0.0,skipped: tabpfn max 10 classes
energy,100,0,smote,lr,25.2024,42,100,349,349,23,0,"[3, 2, 5, 3, 2, 3, 6, 8, 3, 6, 5, 3, 4, 2, 8, 3, 2, 8, 6, 11, 1, 5, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.04,"[0.3, 0.8333, 0.25, 0.0, 0.0, 0.0, 0.3478, 0.8571, 0.2, 0.1905, 0.3529, 0.0, 0.0, 0.0, 0.5185, 0.2, 0.0, 0.2759, 0.4545, 0.4865, 0.0, 0.5294, 0.0]",,,0.48,ok
energy,100,0,smote,knn,22.5795,42,100,349,349,23,0,"[3, 2, 5, 3, 2, 3, 6, 8, 3, 6, 5, 3, 4, 2, 8, 3, 2, 8, 6, 11, 1, 5, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.04,"[0.2, 0.8333, 0.375, 0.1818, 0.125, 0.0, 0.1304, 0.8214, 0.2, 0.381, 0.0588, 0.0, 0.0, 0.1667, 0.4444, 0.1, 0.0, 0.3793, 0.3636, 0.4324, 0.0, 0.0, 0.0]",,,0.03,ok
energy,100,0,smote,mlp,38.8933,42,100,349,349,23,0,"[3, 2, 5, 3, 2, 3, 6, 8, 3, 6, 5, 3, 4, 2, 8, 3, 2, 8, 6, 11, 1, 5, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.04,"[0.5, 0.8333, 0.1875, 0.2727, 0.0, 0.2, 0.2174, 0.8929, 0.2, 0.5238, 0.4118, 0.3333, 0.0, 0.1667, 0.5556, 0.1, 0.8333, 0.6207, 0.5455, 0.6216, 0.2, 0.5294, 0.2]",,,0.13,ok
energy,100,0,smote,rf,53.6416,42,100,349,349,23,0,"[3, 2, 5, 3, 2, 3, 6, 8, 3, 6, 5, 3, 4, 2, 8, 3, 2, 8, 6, 11, 1, 5, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.04,"[1.0, 0.8333, 0.9375, 0.5455, 0.125, 0.2, 0.1739, 0.6429, 0.3, 0.3333, 0.6471, 0.4167, 0.3846, 0.1667, 0.9259, 0.6, 0.5, 0.8621, 0.6818, 0.8378, 0.2, 0.8235, 0.2]",,,0.27,ok
