method,knn,lr,mlp,rf,tabpfn,xgboost,MEAN
baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctgan,0.0,0.0,0.40637999999999863,0.18762000000000967,0.0,0.0,0.09900000000000138
smote,4.540570000000002,1.5397199999999884,-0.14372000000000185,0.7119600000000048,-1.4578600000000108,1.5439800000000048,1.1224416666666646
tabebm,5.449680000000001,1.2957799999999935,0.47706999999999766,0.503060000000005,-0.34402000000000044,2.8935200000000094,1.712515000000001
tvae,0.2464300000000037,-3.190160000000006,-3.2170500000000004,-2.7639099999999956,-1.7030499999999904,0.4101100000000031,-1.702938333333331
