dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
protein,20,0,smote,xgboost,38.2815,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",500,"[75, 50, 75, 75, 50, 50, 50, 75]",0.01,"[0.2464, 0.0794, 0.1159, 0.5323, 0.5873, 0.4286, 0.4921, 0.5806]",0.758946,0.740624,0.2,ok
protein,20,0,smote,tabpfn,36.2915,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",500,"[75, 50, 75, 75, 50, 50, 50, 75]",0.01,"[0.4493, 0.0317, 0.1884, 0.4677, 0.1746, 0.3878, 0.3651, 0.8387]",0.758946,0.740624,0.14,ok
protein,20,0,tabebm,lr,50.0014,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.15,"[0.5217, 0.3333, 0.1449, 0.6452, 0.4603, 0.6122, 0.4921, 0.7903]",0.99288,0.954564,0.64,ok
protein,20,0,tabebm,knn,42.5889,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.15,"[0.4638, 0.2222, 0.2174, 0.6935, 0.3333, 0.5306, 0.3333, 0.6129]",0.99288,0.954564,0.14,ok
protein,20,0,tabebm,mlp,47.27,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.15,"[0.4348, 0.2698, 0.1449, 0.6452, 0.4603, 0.6735, 0.5079, 0.6452]",0.99288,0.954564,0.14,ok
protein,20,0,tabebm,rf,53.4002,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.15,"[0.5507, 0.2381, 0.1449, 0.7097, 0.5079, 0.6939, 0.5397, 0.8871]",0.99288,0.954564,0.18,ok
protein,20,0,tabebm,xgboost,39.1932,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.15,"[0.2174, 0.2698, 0.0435, 0.5323, 0.4286, 0.6327, 0.3016, 0.7097]",0.99288,0.954564,0.2,ok
protein,20,0,tabebm,tabpfn,44.5577,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.15,"[0.5362, 0.2381, 0.1739, 0.5806, 0.4127, 0.5306, 0.2698, 0.8226]",0.99288,0.954564,0.14,ok
protein,20,0,tvae,lr,48.072,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",500,"[75, 50, 75, 75, 50, 50, 50, 75]",160.2,"[0.5072, 0.2857, 0.087, 0.6774, 0.4127, 0.6735, 0.4603, 0.7419]",0.468405,0.459356,0.7,ok
protein,20,0,tvae,knn,49.0167,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",500,"[75, 50, 75, 75, 50, 50, 50, 75]",160.2,"[0.4783, 0.2857, 0.087, 0.7097, 0.3651, 0.7143, 0.5556, 0.7258]",0.468405,0.459356,0.14,ok
protein,20,0,tvae,mlp,47.13,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",500,"[75, 50, 75, 75, 50, 50, 50, 75]",160.2,"[0.4783, 0.3175, 0.087, 0.6452, 0.2698, 0.7551, 0.5079, 0.7097]",0.468405,0.459356,0.23,ok
protein,20,0,tvae,rf,45.4167,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",500,"[75, 50, 75, 75, 50, 50, 50, 75]",160.2,"[0.5942, 0.1905, 0.1594, 0.7258, 0.2063, 0.7755, 0.1429, 0.8387]",0.468405,0.459356,0.29,ok
protein,20,0,tvae,xgboost,37.6535,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",500,"[75, 50, 75, 75, 50, 50, 50, 75]",160.2,"[0.2609, 0.0794, 0.1159, 0.5806, 0.5873, 0.3469, 0.4444, 0.5968]",0.468405,0.459356,0.23,ok
protein,20,0,tvae,tabpfn,45.3583,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",500,"[75, 50, 75, 75, 50, 50, 50, 75]",160.2,"[0.6812, 0.254, 0.087, 0.6935, 0.127, 0.6939, 0.2857, 0.8065]",0.468405,0.459356,0.2,ok
protein,20,0,ctgan,lr,49.4663,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.95,"[0.5507, 0.3175, 0.1449, 0.6774, 0.4127, 0.5714, 0.4762, 0.8065]",,,0.61,ok
protein,20,0,ctgan,knn,31.747,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.95,"[0.5507, 0.2222, 0.2899, 0.7581, 0.4286, 0.0, 0.0, 0.2903]",,,0.1,ok
protein,20,0,ctgan,mlp,46.0913,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.95,"[0.3913, 0.2222, 0.2319, 0.6613, 0.3968, 0.4694, 0.5079, 0.8065]",,,0.05,ok
protein,20,0,ctgan,rf,47.4575,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.95,"[0.5652, 0.2222, 0.1884, 0.7903, 0.3492, 0.5102, 0.3968, 0.7742]",,,0.15,ok
protein,20,0,ctgan,xgboost,45.5254,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.95,"[0.3623, 0.3175, 0.1014, 0.7419, 0.5556, 0.551, 0.2381, 0.7742]",,,0.13,ok
protein,20,0,ctgan,tabpfn,44.714,42,20,500,580,8,0,"[3, 2, 3, 3, 2, 2, 2, 3]","[69, 63, 69, 62, 63, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",1.95,"[0.4638, 0.1746, 0.2319, 0.8065, 0.746, 0.1429, 0.2857, 0.7258]",,,0.13,ok
protein,20,1,baseline,lr,50.1675,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.6087, 0.3175, 0.6377, 0.3175, 0.6613, 0.5714, 0.2381, 0.6613]",,,0.43,ok
protein,20,1,baseline,knn,37.4856,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.4638, 0.254, 0.6812, 0.1746, 0.629, 0.0408, 0.1587, 0.5968]",,,0.1,ok
protein,20,1,baseline,mlp,50.254,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.5797, 0.2857, 0.6232, 0.3968, 0.6774, 0.5102, 0.2698, 0.6774]",,,0.05,ok
protein,20,1,baseline,rf,43.824,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.5652, 0.127, 0.6522, 0.2698, 0.6129, 0.4286, 0.2857, 0.5645]",,,0.19,ok
protein,20,1,baseline,xgboost,41.3852,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.4783, 0.1587, 0.5942, 0.3492, 0.4355, 0.4286, 0.2857, 0.5806]",,,0.11,ok
protein,20,1,baseline,tabpfn,51.435,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.5362, 0.1587, 0.8406, 0.6349, 0.4839, 0.5306, 0.3492, 0.5806]",,,0.13,ok
protein,20,1,smote,lr,49.712,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",500,"[75, 50, 75, 50, 75, 50, 50, 75]",0.06,"[0.5652, 0.2857, 0.6087, 0.3175, 0.6452, 0.5918, 0.3016, 0.6613]",0.715518,0.680776,0.44,ok
protein,20,1,smote,knn,48.4787,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",500,"[75, 50, 75, 50, 75, 50, 50, 75]",0.06,"[0.5797, 0.2857, 0.6087, 0.3333, 0.5484, 0.5918, 0.3016, 0.629]",0.715518,0.680776,0.13,ok
protein,20,1,smote,mlp,46.6109,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",500,"[75, 50, 75, 50, 75, 50, 50, 75]",0.06,"[0.5942, 0.2381, 0.5652, 0.3175, 0.5484, 0.551, 0.3016, 0.6129]",0.715518,0.680776,0.13,ok
protein,20,1,smote,rf,44.792,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",500,"[75, 50, 75, 50, 75, 50, 50, 75]",0.06,"[0.6087, 0.1905, 0.6232, 0.3651, 0.4032, 0.5102, 0.2857, 0.5968]",0.715518,0.680776,0.19,ok
protein,20,1,smote,xgboost,41.5833,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",500,"[75, 50, 75, 50, 75, 50, 50, 75]",0.06,"[0.4928, 0.1587, 0.4928, 0.3333, 0.4516, 0.5306, 0.254, 0.6129]",0.715518,0.680776,0.21,ok
protein,20,1,smote,tabpfn,35.8329,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",500,"[75, 50, 75, 50, 75, 50, 50, 75]",0.06,"[0.5217, 0.0794, 0.3913, 0.2222, 0.3548, 0.5918, 0.2698, 0.4355]",0.715518,0.680776,0.13,ok
protein,20,1,tabebm,lr,50.137,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.41,"[0.5797, 0.3651, 0.5652, 0.3651, 0.6129, 0.5918, 0.2698, 0.6613]",0.997175,0.981801,0.64,ok
protein,20,1,tabebm,knn,46.0371,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.41,"[0.5362, 0.3333, 0.4493, 0.2857, 0.6774, 0.551, 0.3016, 0.5484]",0.997175,0.981801,0.14,ok
protein,20,1,tabebm,mlp,46.3388,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.41,"[0.5942, 0.2857, 0.6087, 0.4603, 0.5645, 0.4694, 0.0952, 0.629]",0.997175,0.981801,0.15,ok
protein,20,1,tabebm,rf,45.2393,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.41,"[0.6087, 0.1746, 0.6522, 0.3333, 0.4194, 0.4694, 0.381, 0.5806]",0.997175,0.981801,0.19,ok
protein,20,1,tabebm,xgboost,51.0923,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.41,"[0.5072, 0.2857, 0.6232, 0.4603, 0.5645, 0.6531, 0.4127, 0.5806]",0.997175,0.981801,0.25,ok
protein,20,1,tabebm,tabpfn,38.5887,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.41,"[0.5507, 0.2222, 0.5797, 0.1905, 0.4032, 0.449, 0.1111, 0.5806]",0.997175,0.981801,0.12,ok
protein,20,1,tvae,lr,49.1986,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",500,"[75, 50, 75, 50, 75, 50, 50, 75]",160.08,"[0.5652, 0.3016, 0.6087, 0.3016, 0.6452, 0.551, 0.3175, 0.6452]",0.59659,0.538783,0.03,ok
protein,20,1,tvae,knn,47.337,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",500,"[75, 50, 75, 50, 75, 50, 50, 75]",160.08,"[0.5942, 0.2857, 0.5797, 0.2857, 0.5968, 0.5306, 0.3175, 0.5968]",0.59659,0.538783,0.31,ok
protein,20,1,tvae,mlp,47.5508,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",500,"[75, 50, 75, 50, 75, 50, 50, 75]",160.08,"[0.5652, 0.2222, 0.5797, 0.2857, 0.5645, 0.5306, 0.5238, 0.5323]",0.59659,0.538783,0.17,ok
protein,20,1,tvae,rf,42.9419,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",500,"[75, 50, 75, 50, 75, 50, 50, 75]",160.08,"[0.6087, 0.1587, 0.6377, 0.381, 0.4194, 0.3469, 0.254, 0.629]",0.59659,0.538783,0.37,ok
protein,20,1,tvae,xgboost,40.3453,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",500,"[75, 50, 75, 50, 75, 50, 50, 75]",160.08,"[0.4928, 0.1111, 0.5507, 0.381, 0.3548, 0.551, 0.254, 0.5323]",0.59659,0.538783,0.25,ok
protein,20,1,tvae,tabpfn,48.8023,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",500,"[75, 50, 75, 50, 75, 50, 50, 75]",160.08,"[0.5797, 0.2857, 0.4928, 0.4444, 0.5, 0.5918, 0.3968, 0.6129]",0.59659,0.538783,0.15,ok
protein,20,1,ctgan,lr,50.1675,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",2.18,"[0.6087, 0.3175, 0.6377, 0.3175, 0.6613, 0.5714, 0.2381, 0.6613]",,,0.01,ok
protein,20,1,ctgan,knn,37.4856,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",2.18,"[0.4638, 0.254, 0.6812, 0.1746, 0.629, 0.0408, 0.1587, 0.5968]",,,0.11,ok
protein,20,1,ctgan,mlp,46.7751,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",2.18,"[0.6232, 0.2222, 0.5942, 0.3333, 0.5323, 0.4898, 0.2857, 0.6613]",,,0.04,ok
protein,20,1,ctgan,rf,41.8806,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",2.18,"[0.5507, 0.0952, 0.7246, 0.3492, 0.4032, 0.4082, 0.2063, 0.6129]",,,0.2,ok
protein,20,1,ctgan,xgboost,41.3852,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",2.18,"[0.4783, 0.1587, 0.5942, 0.3492, 0.4355, 0.4286, 0.2857, 0.5806]",,,0.18,ok
protein,20,1,ctgan,tabpfn,51.435,43,20,500,580,8,0,"[3, 2, 3, 2, 3, 2, 2, 3]","[69, 63, 69, 63, 62, 49, 63, 62]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",2.18,"[0.5362, 0.1587, 0.8406, 0.6349, 0.4839, 0.5306, 0.3492, 0.5806]",,,0.14,ok
protein,20,2,baseline,lr,45.6214,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.2029, 0.3548, 0.5942, 0.4127, 0.6452, 0.551, 0.4762, 0.4127]",,,0.01,ok
protein,20,2,baseline,knn,31.359,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.4058, 0.2097, 0.3913, 0.3175, 0.1935, 0.102, 0.5714, 0.3175]",,,0.11,ok
protein,20,2,baseline,mlp,44.878,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.2029, 0.371, 0.4783, 0.381, 0.7581, 0.5102, 0.4444, 0.4444]",,,0.05,ok
protein,20,2,baseline,rf,42.8584,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.2319, 0.4677, 0.6377, 0.3175, 0.6129, 0.3673, 0.3651, 0.4286]",,,0.15,ok
protein,20,2,baseline,xgboost,31.3806,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.3478, 0.3226, 0.2464, 0.2698, 0.2581, 0.3673, 0.3651, 0.3333]",,,0.12,ok
protein,20,2,baseline,tabpfn,47.5436,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",0,"[0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.2464, 0.4355, 0.8116, 0.6508, 0.5323, 0.2857, 0.3651, 0.4762]",,,0.12,ok
protein,20,2,smote,lr,44.8635,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",500,"[75, 75, 75, 50, 75, 50, 50, 50]",0.05,"[0.1884, 0.2903, 0.5652, 0.4127, 0.629, 0.551, 0.5397, 0.4127]",0.814112,0.784491,0.01,ok
protein,20,2,smote,knn,41.8431,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",500,"[75, 75, 75, 50, 75, 50, 50, 50]",0.05,"[0.1884, 0.3226, 0.4783, 0.2698, 0.7097, 0.4898, 0.4762, 0.4127]",0.814112,0.784491,0.09,ok
protein,20,2,smote,mlp,42.3768,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",500,"[75, 75, 75, 50, 75, 50, 50, 50]",0.05,"[0.2029, 0.3226, 0.5362, 0.3492, 0.5484, 0.5102, 0.4921, 0.4286]",0.814112,0.784491,0.17,ok
protein,20,2,smote,rf,41.8278,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",500,"[75, 75, 75, 50, 75, 50, 50, 50]",0.05,"[0.1449, 0.5484, 0.6087, 0.3333, 0.5, 0.3061, 0.4762, 0.4286]",0.814112,0.784491,0.27,ok
protein,20,2,smote,xgboost,32.0675,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",500,"[75, 75, 75, 50, 75, 50, 50, 50]",0.05,"[0.3478, 0.1935, 0.3333, 0.2698, 0.371, 0.3673, 0.381, 0.3016]",0.814112,0.784491,0.17,ok
protein,20,2,smote,tabpfn,30.6241,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",500,"[75, 75, 75, 50, 75, 50, 50, 50]",0.05,"[0.087, 0.2581, 0.2464, 0.1429, 0.5161, 0.4694, 0.4286, 0.3016]",0.814112,0.784491,0.13,ok
protein,20,2,tabebm,lr,45.8351,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.0,"[0.2029, 0.3065, 0.5652, 0.5397, 0.5968, 0.551, 0.4921, 0.4127]",0.99288,0.952796,0.02,ok
protein,20,2,tabebm,knn,41.8459,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.0,"[0.2319, 0.2258, 0.4348, 0.381, 0.6774, 0.5714, 0.3651, 0.4603]",0.99288,0.952796,0.13,ok
protein,20,2,tabebm,mlp,41.8567,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.0,"[0.1739, 0.2419, 0.4783, 0.4444, 0.629, 0.4286, 0.4603, 0.4921]",0.99288,0.952796,0.17,ok
protein,20,2,tabebm,rf,41.8715,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.0,"[0.2029, 0.4194, 0.5217, 0.4444, 0.5323, 0.3878, 0.3968, 0.4444]",0.99288,0.952796,0.21,ok
protein,20,2,tabebm,xgboost,33.8848,44,20,500,580,8,0,"[3, 3, 3, 2, 3, 2, 2, 2]","[69, 62, 69, 63, 62, 49, 63, 63]",496,"[62, 62, 62, 62, 62, 62, 62, 62]",45.0,"[0.2464, 0.2742, 0.3188, 0.3333, 0.4677, 0.3878, 0.3333, 0.3492]",0.99288,0.952796,0.15,ok
