dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
steel,500,0,baseline,lr,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.81,ok
steel,500,0,baseline,knn,96.6007,42,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[0.9725, 0.9595]",,,0.15,ok
steel,500,0,baseline,mlp,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.61,ok
steel,500,0,baseline,rf,96.5318,42,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 0.9306]",,,0.33,ok
steel,500,0,baseline,xgboost,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.19,ok
steel,500,0,baseline,tabpfn,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,1.25,ok
steel,500,0,smote,lr,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",0.06,"[1.0, 1.0]",0.612624,0.561382,0.51,ok
steel,500,0,smote,knn,96.2092,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",0.06,"[0.9878, 0.9364]",0.612624,0.561382,0.14,ok
steel,500,0,smote,mlp,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",0.06,"[1.0, 1.0]",0.612624,0.561382,0.27,ok
steel,500,0,smote,rf,96.8208,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",0.06,"[1.0, 0.9364]",0.612624,0.561382,0.18,ok
steel,500,0,smote,xgboost,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",0.06,"[1.0, 1.0]",0.612624,0.561382,0.1,ok
steel,500,0,smote,tabpfn,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",0.06,"[1.0, 1.0]",0.612624,0.561382,0.72,ok
steel,500,0,tabebm,lr,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[250, 250]",43.0,"[1.0, 1.0]",6.1e-05,0.195485,0.58,ok
steel,500,0,tabebm,knn,97.4846,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[250, 250]",43.0,"[0.9786, 0.9711]",6.1e-05,0.195485,0.15,ok
steel,500,0,tabebm,mlp,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[250, 250]",43.0,"[1.0, 1.0]",6.1e-05,0.195485,0.43,ok
steel,500,0,tabebm,rf,99.1329,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[250, 250]",43.0,"[1.0, 0.9827]",6.1e-05,0.195485,0.26,ok
steel,500,0,tabebm,xgboost,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[250, 250]",43.0,"[1.0, 1.0]",6.1e-05,0.195485,0.1,ok
steel,500,0,tabebm,tabpfn,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[250, 250]",43.0,"[1.0, 1.0]",6.1e-05,0.195485,0.74,ok
steel,500,0,tvae,lr,93.4887,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",27.31,"[0.9969, 0.8728]",0.0,0.006703,0.87,ok
steel,500,0,tvae,knn,92.4016,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",27.31,"[0.9694, 0.8786]",0.0,0.006703,0.15,ok
steel,500,0,tvae,mlp,94.339,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",27.31,"[0.9908, 0.896]",0.0,0.006703,1.85,ok
steel,500,0,tvae,rf,98.5549,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",27.31,"[1.0, 0.9711]",0.0,0.006703,0.28,ok
steel,500,0,tvae,xgboost,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",27.31,"[1.0, 1.0]",0.0,0.006703,0.36,ok
steel,500,0,tvae,tabpfn,99.422,42,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",27.31,"[1.0, 0.9884]",0.0,0.006703,1.18,ok
steel,500,0,ctgan,lr,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.84,ok
steel,500,0,ctgan,knn,96.6007,42,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[0.9725, 0.9595]",,,0.16,ok
steel,500,0,ctgan,mlp,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,1.9,ok
steel,500,0,ctgan,rf,96.6679,42,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[0.9969, 0.9364]",,,0.29,ok
steel,500,0,ctgan,xgboost,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.13,ok
steel,500,0,ctgan,tabpfn,100.0,42,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.83,ok
steel,500,1,baseline,lr,99.711,43,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 0.9942]",,,0.59,ok
steel,500,1,baseline,knn,95.1053,43,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[0.9541, 0.948]",,,0.14,ok
steel,500,1,baseline,mlp,99.422,43,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 0.9884]",,,0.43,ok
steel,500,1,baseline,rf,94.7809,43,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[0.9939, 0.9017]",,,0.19,ok
steel,500,1,baseline,xgboost,100.0,43,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.11,ok
steel,500,1,baseline,tabpfn,100.0,43,500,500,1441,2,0,"[327, 173]","[327, 173]",0,"[0, 0]",0.0,"[1.0, 1.0]",,,0.75,ok
steel,500,1,smote,lr,99.711,43,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",0.06,"[1.0, 0.9942]",0.329358,0.417585,0.14,ok
steel,500,1,smote,knn,95.2582,43,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",0.06,"[0.9572, 0.948]",0.329358,0.417585,0.13,ok
steel,500,1,smote,mlp,99.422,43,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",0.06,"[1.0, 0.9884]",0.329358,0.417585,0.42,ok
steel,500,1,smote,rf,94.9338,43,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",0.06,"[0.9969, 0.9017]",0.329358,0.417585,0.21,ok
steel,500,1,smote,xgboost,99.711,43,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",0.06,"[1.0, 0.9942]",0.329358,0.417585,0.09,ok
steel,500,1,smote,tabpfn,100.0,43,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[327, 173]",0.06,"[1.0, 1.0]",0.329358,0.417585,0.84,ok
steel,500,1,tabebm,lr,99.711,43,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[250, 250]",43.01,"[1.0, 0.9942]",4.6e-05,0.159861,0.09,ok
steel,500,1,tabebm,knn,94.9692,43,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[250, 250]",43.01,"[0.9572, 0.9422]",4.6e-05,0.159861,0.15,ok
steel,500,1,tabebm,mlp,99.422,43,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[250, 250]",43.01,"[1.0, 0.9884]",4.6e-05,0.159861,0.32,ok
steel,500,1,tabebm,rf,98.113,43,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[250, 250]",43.01,"[0.9969, 0.9653]",4.6e-05,0.159861,0.22,ok
steel,500,1,tabebm,xgboost,100.0,43,500,500,1441,2,0,"[327, 173]","[327, 173]",500,"[250, 250]",43.01,"[1.0, 1.0]",4.6e-05,0.159861,0.11,ok
