,mean,mean,mean,mean,mean,mean,std,std,std,std,std,std
classifier,knn,lr,mlp,rf,tabpfn,xgboost,knn,lr,mlp,rf,tabpfn,xgboost
method,,,,,,,,,,,,
baseline,91.29357999999999,98.22247,99.02378,96.03479999999999,99.66355,93.01275000000001,2.266717530213628,0.5357468702661743,0.46800101566841446,0.9092469130488637,0.23762144146613762,1.3007893118752507
ctgan,91.29357999999999,97.94895,98.92376,95.11991,99.73429999999999,92.80666,2.266717530213628,0.6859859170080181,0.5126621937386158,1.1486269072728141,0.3019599531946789,1.8529531050011305
smote,94.18521,98.00672,98.85384,96.40289,99.55485999999999,93.50242,1.8412594448426367,0.6010989912928945,0.5703913124630615,0.9511053668115733,0.5261679900733015,1.2283396397848028
tabebm,94.71462,98.18074,98.73983000000001,96.66895,99.64641,94.50569,1.0984922705437854,0.46158363441044714,0.44761472036662103,0.6204717779417707,0.27986178513290316,1.3623643324505132
tvae,92.59156,97.41893,98.68547,95.0732,99.48175,93.09158,1.9232429200008327,0.6976713044120415,0.5402103788751612,1.22121585770539,0.43041375507243473,1.9206181000454583
