dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
energy,50,0,baseline,lr,25.8572,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.0, 0.1667, 0.25, 0.0, 0.0, 0.0, 0.3913, 0.7857, 0.1, 0.5238, 0.3529, 0.0833, 0.0, 0.1667, 0.5926, 0.2, 0.3333, 0.3793, 0.4091, 0.4595, 0.2, 0.3529, 0.2]",,,0.74,ok
energy,50,0,baseline,knn,18.0196,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.0, 0.5, 0.6875, 0.0909, 0.0, 0.0, 0.3043, 0.75, 0.0, 0.4762, 0.2941, 0.0, 0.0, 0.0, 0.2963, 0.0, 0.0, 0.2759, 0.0909, 0.3784, 0.0, 0.0, 0.0]",,,0.18,ok
energy,50,0,baseline,mlp,29.8866,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.1, 0.3333, 0.25, 0.3636, 0.0, 0.2, 0.1739, 0.6429, 0.1, 0.4286, 0.3529, 0.25, 0.0769, 0.1667, 0.7037, 0.2, 0.1667, 0.3448, 0.4545, 0.4595, 0.2, 0.7059, 0.2]",,,0.19,ok
energy,50,0,baseline,rf,45.7019,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.4, 0.5, 0.375, 0.2727, 0.125, 0.2, 0.3913, 0.9286, 0.1, 0.3333, 0.7059, 0.3333, 0.3077, 0.8333, 0.8519, 0.2, 0.1667, 0.7241, 0.6364, 0.7027, 0.2, 0.8235, 0.4]",,,0.39,ok
energy,50,0,baseline,xgboost,35.0889,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.1, 0.1667, 0.375, 0.2727, 0.0, 0.1, 0.5217, 0.75, 0.1, 0.4286, 0.4706, 0.1667, 0.3846, 0.1667, 0.8148, 0.1, 0.1667, 0.5172, 0.6364, 0.7027, 0.0, 0.5294, 0.6]",,,0.65,ok
energy,50,0,baseline,tabpfn,,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,,,,0.0,skipped: tabpfn max 10 classes
energy,50,0,smote,lr,25.8572,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.0, 0.1667, 0.25, 0.0, 0.0, 0.0, 0.3913, 0.7857, 0.1, 0.5238, 0.3529, 0.0833, 0.0, 0.1667, 0.5926, 0.2, 0.3333, 0.3793, 0.4091, 0.4595, 0.2, 0.3529, 0.2]",,,0.42,ok
energy,50,0,smote,knn,18.0196,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.0, 0.5, 0.6875, 0.0909, 0.0, 0.0, 0.3043, 0.75, 0.0, 0.4762, 0.2941, 0.0, 0.0, 0.0, 0.2963, 0.0, 0.0, 0.2759, 0.0909, 0.3784, 0.0, 0.0, 0.0]",,,0.03,ok
energy,50,0,smote,mlp,30.7414,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.1, 0.3333, 0.25, 0.2727, 0.0, 0.2, 0.2174, 0.6786, 0.1, 0.381, 0.3529, 0.25, 0.0769, 0.1667, 0.7778, 0.2, 0.3333, 0.4138, 0.5455, 0.4324, 0.2, 0.5882, 0.2]",,,0.15,ok
energy,50,0,smote,rf,46.7271,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.4, 0.6667, 0.375, 0.3636, 0.125, 0.2, 0.2609, 0.8929, 0.1, 0.381, 0.6471, 0.4167, 0.3846, 0.8333, 0.7778, 0.3, 0.0, 0.7241, 0.6818, 0.6757, 0.2, 0.9412, 0.4]",,,0.38,ok
energy,50,0,smote,xgboost,35.0889,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.1, 0.1667, 0.375, 0.2727, 0.0, 0.1, 0.5217, 0.75, 0.1, 0.4286, 0.4706, 0.1667, 0.3846, 0.1667, 0.8148, 0.1, 0.1667, 0.5172, 0.6364, 0.7027, 0.0, 0.5294, 0.6]",,,0.36,ok
energy,50,0,smote,tabpfn,,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,,,,0.0,skipped: tabpfn max 10 classes
energy,50,0,tabebm,lr,27.6325,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",483,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]",119.1,"[0.1, 0.3333, 0.1875, 0.3636, 0.125, 0.2, 0.1304, 0.7143, 0.1, 0.381, 0.2353, 0.1667, 0.0, 0.1667, 0.6296, 0.2, 0.1667, 0.4828, 0.5, 0.2432, 0.2, 0.5294, 0.2]",0.046623,0.068588,0.48,ok
energy,50,0,tabebm,knn,27.2055,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",483,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]",119.1,"[0.1, 0.3333, 0.25, 0.3636, 0.0, 0.2, 0.1304, 0.75, 0.1, 0.2381, 0.3529, 0.3333, 0.0769, 0.1667, 0.5185, 0.2, 0.1667, 0.3103, 0.2727, 0.4054, 0.2, 0.5882, 0.2]",0.046623,0.068588,0.06,ok
energy,50,0,tabebm,mlp,29.064,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",483,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]",119.1,"[0.1, 0.5, 0.1875, 0.3636, 0.0, 0.2, 0.0, 0.7143, 0.1, 0.4286, 0.1765, 0.1667, 0.0769, 0.1667, 0.8148, 0.2, 0.3333, 0.2759, 0.4545, 0.3784, 0.2, 0.6471, 0.2]",0.046623,0.068588,0.6,ok
energy,50,0,tabebm,rf,45.1795,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",483,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]",119.1,"[1.0, 0.3333, 0.375, 0.3636, 0.25, 0.2, 0.3913, 0.8571, 0.1, 0.2857, 0.5294, 0.4167, 0.3846, 0.8333, 0.8519, 0.3, 0.0, 0.7241, 0.3182, 0.5946, 0.2, 0.8824, 0.2]",0.046623,0.068588,0.18,ok
energy,50,0,tabebm,xgboost,35.3203,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",483,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]",119.1,"[0.4, 0.5, 0.375, 0.3636, 0.25, 0.1, 0.1304, 0.8214, 0.1, 0.1905, 0.3529, 0.1667, 0.3077, 0.1667, 0.8148, 0.1, 0.3333, 0.5172, 0.6364, 0.5676, 0.2, 0.5294, 0.2]",0.046623,0.068588,0.33,ok
energy,50,0,tabebm,tabpfn,,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",483,"[21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21, 21]",119.1,,0.046623,0.068588,0.0,skipped: tabpfn max 10 classes
energy,50,0,tvae,lr,23.2968,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",400,"[0, 0, 20, 20, 0, 0, 30, 40, 0, 30, 30, 20, 20, 0, 40, 0, 0, 40, 30, 50, 0, 30, 0]",84.84,"[0.0, 0.0, 0.3125, 0.5455, 0.0, 0.0, 0.2174, 0.6071, 0.0, 0.5238, 0.3529, 0.1667, 0.0, 0.0, 0.7037, 0.0, 0.0, 0.5517, 0.5455, 0.2432, 0.0, 0.5882, 0.0]",0.00729,0.05331,0.71,ok
energy,50,0,tvae,knn,24.206,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",400,"[0, 0, 20, 20, 0, 0, 30, 40, 0, 30, 30, 20, 20, 0, 40, 0, 0, 40, 30, 50, 0, 30, 0]",84.84,"[0.0, 0.0, 0.375, 0.4545, 0.0, 0.0, 0.1739, 0.6786, 0.0, 0.5238, 0.3529, 0.0833, 0.0, 0.0, 0.7778, 0.0, 0.0, 0.4138, 0.5, 0.3514, 0.0, 0.8824, 0.0]",0.00729,0.05331,0.05,ok
energy,50,0,tvae,mlp,31.3225,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",400,"[0, 0, 20, 20, 0, 0, 30, 40, 0, 30, 30, 20, 20, 0, 40, 0, 0, 40, 30, 50, 0, 30, 0]",84.84,"[0.1, 0.3333, 0.375, 0.5455, 0.0, 0.1, 0.2609, 0.6071, 0.1, 0.5714, 0.4706, 0.1667, 0.0, 0.1667, 0.8519, 0.2, 0.1667, 0.4138, 0.5, 0.4865, 0.0, 0.5882, 0.2]",0.00729,0.05331,0.76,ok
energy,50,0,tvae,rf,44.7949,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",400,"[0, 0, 20, 20, 0, 0, 30, 40, 0, 30, 30, 20, 20, 0, 40, 0, 0, 40, 30, 50, 0, 30, 0]",84.84,"[0.2, 0.3333, 0.375, 0.5455, 0.125, 0.2, 0.2609, 0.8214, 0.1, 0.4286, 0.7059, 0.5, 0.3846, 0.3333, 0.8889, 0.3, 0.1667, 0.6897, 0.7273, 0.6757, 0.2, 0.9412, 0.4]",0.00729,0.05331,0.22,ok
energy,50,0,tvae,xgboost,39.4915,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",400,"[0, 0, 20, 20, 0, 0, 30, 40, 0, 30, 30, 20, 20, 0, 40, 0, 0, 40, 30, 50, 0, 30, 0]",84.84,"[0.4, 0.5, 0.375, 0.6364, 0.0, 0.2, 0.2609, 0.75, 0.1, 0.5238, 0.5882, 0.1667, 0.3077, 0.1667, 0.8519, 0.3, 0.1667, 0.5172, 0.6364, 0.7297, 0.0, 0.7059, 0.2]",0.00729,0.05331,0.47,ok
energy,50,0,tvae,tabpfn,,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",400,"[0, 0, 20, 20, 0, 0, 30, 40, 0, 30, 30, 20, 20, 0, 40, 0, 0, 40, 30, 50, 0, 30, 0]",84.84,,0.00729,0.05331,0.0,skipped: tabpfn max 10 classes
energy,50,0,ctgan,lr,25.8572,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.66,"[0.0, 0.1667, 0.25, 0.0, 0.0, 0.0, 0.3913, 0.7857, 0.1, 0.5238, 0.3529, 0.0833, 0.0, 0.1667, 0.5926, 0.2, 0.3333, 0.3793, 0.4091, 0.4595, 0.2, 0.3529, 0.2]",,,0.43,ok
energy,50,0,ctgan,knn,18.0196,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.66,"[0.0, 0.5, 0.6875, 0.0909, 0.0, 0.0, 0.3043, 0.75, 0.0, 0.4762, 0.2941, 0.0, 0.0, 0.0, 0.2963, 0.0, 0.0, 0.2759, 0.0909, 0.3784, 0.0, 0.0, 0.0]",,,0.03,ok
energy,50,0,ctgan,mlp,31.0397,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.66,"[0.1, 0.5, 0.25, 0.3636, 0.0, 0.2, 0.2174, 0.7143, 0.1, 0.381, 0.4118, 0.1667, 0.0769, 0.1667, 0.7407, 0.2, 0.1667, 0.3448, 0.5909, 0.4595, 0.2, 0.5882, 0.2]",,,0.15,ok
energy,50,0,ctgan,rf,43.5131,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.66,"[0.4, 0.3333, 0.375, 0.3636, 0.125, 0.3, 0.2609, 0.8571, 0.1, 0.1905, 0.7059, 0.4167, 0.3846, 0.8333, 0.7407, 0.2, 0.1667, 0.7241, 0.5455, 0.7027, 0.2, 0.8824, 0.2]",,,0.31,ok
energy,50,0,ctgan,xgboost,35.0889,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.66,"[0.1, 0.1667, 0.375, 0.2727, 0.0, 0.1, 0.5217, 0.75, 0.1, 0.4286, 0.4706, 0.1667, 0.3846, 0.1667, 0.8148, 0.1, 0.1667, 0.5172, 0.6364, 0.7027, 0.0, 0.5294, 0.6]",,,0.17,ok
energy,50,0,ctgan,tabpfn,,42,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 6, 16, 11, 8, 10, 23, 28, 10, 21, 17, 12, 13, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.66,,,,0.0,skipped: tabpfn max 10 classes
energy,50,1,baseline,lr,20.0651,43,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 7, 17, 11, 8, 10, 22, 28, 10, 21, 17, 12, 12, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.0, 0.2857, 0.4706, 0.1818, 0.0, 0.0, 0.4091, 0.3571, 0.2, 0.0952, 0.1176, 0.1667, 0.0, 0.1667, 0.4815, 0.1, 0.0, 0.2759, 0.3182, 0.4595, 0.0, 0.5294, 0.0]",,,0.42,ok
energy,50,1,baseline,knn,16.5792,43,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 7, 17, 11, 8, 10, 22, 28, 10, 21, 17, 12, 12, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.0, 0.2857, 0.4706, 0.4545, 0.0, 0.0, 0.1818, 0.3929, 0.0, 0.0, 0.1765, 0.0, 0.0, 0.0, 0.3333, 0.0, 0.0, 0.3103, 0.2727, 0.4054, 0.0, 0.5294, 0.0]",,,0.03,ok
energy,50,1,baseline,mlp,25.7974,43,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 7, 17, 11, 8, 10, 22, 28, 10, 21, 17, 12, 12, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.5, 0.2857, 0.3529, 0.2727, 0.0, 0.0, 0.3636, 0.2857, 0.1, 0.1429, 0.1765, 0.3333, 0.0833, 0.1667, 0.3704, 0.3, 0.0, 0.4828, 0.4091, 0.3784, 0.2, 0.5294, 0.2]",,,0.15,ok
energy,50,1,baseline,rf,39.9708,43,50,349,349,23,0,"[1, 1, 2, 2, 1, 1, 3, 4, 1, 3, 3, 2, 2, 1, 4, 1, 1, 4, 3, 5, 1, 3, 1]","[10, 7, 17, 11, 8, 10, 22, 28, 10, 21, 17, 12, 12, 6, 27, 10, 6, 29, 22, 37, 5, 17, 5]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.1, 0.2857, 0.8824, 0.3636, 0.0, 0.0, 0.5909, 0.8929, 0.0, 0.2857, 0.4118, 0.6667, 0.4167, 0.6667, 0.3704, 0.5, 0.0, 0.6552, 0.4091, 0.6486, 0.2, 0.6471, 0.2]",,,0.3,ok
