dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
stock,200,0,baseline,lr,83.9534,42,200,475,475,2,0,"[97, 103]","[231, 244]",0,"[0, 0]",0.0,"[0.8225, 0.8566]",,,0.86,ok
stock,200,0,baseline,knn,92.1643,42,200,475,475,2,0,"[97, 103]","[231, 244]",0,"[0, 0]",0.0,"[0.9048, 0.9385]",,,0.04,ok
stock,200,0,baseline,mlp,91.5842,42,200,475,475,2,0,"[97, 103]","[231, 244]",0,"[0, 0]",0.0,"[0.9177, 0.9139]",,,2.22,ok
stock,200,0,baseline,rf,95.7978,42,200,475,475,2,0,"[97, 103]","[231, 244]",0,"[0, 0]",0.0,"[0.961, 0.9549]",,,0.37,ok
stock,200,0,baseline,xgboost,93.8267,42,200,475,475,2,0,"[97, 103]","[231, 244]",0,"[0, 0]",0.0,"[0.9134, 0.9631]",,,0.33,ok
stock,200,0,baseline,tabpfn,94.7848,42,200,475,475,2,0,"[97, 103]","[231, 244]",0,"[0, 0]",0.0,"[0.9654, 0.9303]",,,1.85,ok
stock,200,0,smote,lr,86.2421,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[242, 258]",0.0,"[0.8355, 0.8893]",0.911984,0.893047,0.57,ok
stock,200,0,smote,knn,93.8498,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[242, 258]",0.0,"[0.9221, 0.9549]",0.911984,0.893047,0.04,ok
stock,200,0,smote,mlp,93.6795,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[242, 258]",0.0,"[0.9351, 0.9385]",0.911984,0.893047,2.1,ok
stock,200,0,smote,rf,94.1354,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[242, 258]",0.0,"[0.9524, 0.9303]",0.911984,0.893047,0.18,ok
stock,200,0,smote,xgboost,93.235,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[242, 258]",0.0,"[0.9221, 0.9426]",0.911984,0.893047,0.08,ok
stock,200,0,smote,tabpfn,93.7371,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[242, 258]",0.0,"[0.9567, 0.918]",0.911984,0.893047,1.08,ok
stock,200,0,tabebm,lr,83.9534,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[250, 250]",37.18,"[0.8225, 0.8566]",0.884313,0.846717,0.47,ok
stock,200,0,tabebm,knn,93.9305,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[250, 250]",37.18,"[0.9524, 0.9262]",0.884313,0.846717,0.03,ok
stock,200,0,tabebm,mlp,93.9651,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[250, 250]",37.18,"[0.9654, 0.9139]",0.884313,0.846717,0.87,ok
stock,200,0,tabebm,rf,96.0258,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[250, 250]",37.18,"[0.9697, 0.9508]",0.884313,0.846717,0.2,ok
stock,200,0,tabebm,xgboost,95.8094,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[250, 250]",37.18,"[0.9654, 0.9508]",0.884313,0.846717,0.09,ok
stock,200,0,tabebm,tabpfn,95.8209,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[250, 250]",37.18,"[0.9697, 0.9467]",0.884313,0.846717,0.73,ok
stock,200,0,tvae,lr,82.597,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[242, 258]",8.74,"[0.7749, 0.877]",0.055624,0.122684,0.67,ok
stock,200,0,tvae,knn,91.9479,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[242, 258]",8.74,"[0.9004, 0.9385]",0.055624,0.122684,0.07,ok
stock,200,0,tvae,mlp,90.831,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[242, 258]",8.74,"[0.8658, 0.9508]",0.055624,0.122684,0.83,ok
stock,200,0,tvae,rf,95.2842,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[242, 258]",8.74,"[0.9221, 0.9836]",0.055624,0.122684,0.21,ok
stock,200,0,tvae,xgboost,94.4646,42,200,475,475,2,0,"[97, 103]","[231, 244]",500,"[242, 258]",8.74,"[0.9221, 0.9672]",0.055624,0.122684,0.46,ok
