method,knn,lr,mlp,rf,tabpfn,xgboost,MEAN
baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctgan,0.0,0.0,-0.6666000000000025,0.3466399999999936,0.0,0.0,-0.05332666666666815
smote,1.5982599999999962,1.0609600000000086,0.0067200000000013915,10.404079999999993,-3.3816699999999997,16.163070000000005,4.3085700000000005
tabebm,1.6756099999999918,2.9121700000000033,2.840760000000003,14.25809000000001,-9.007440000000003,21.087760000000003,5.627825000000001
tvae,-9.808990000000009,-20.052679999999995,-10.917249999999996,19.623199999999997,-1.030920000000009,22.164540000000002,-0.003683333333334815
