dataset,n_real,split,method,classifier,balanced_accuracy,split_seed,n_train,n_test,n_pool,n_classes_in_split,n_test_excluded,train_class_counts,test_class_counts,n_syn_generated,syn_class_counts,aug_time_sec,per_class_recall,ks_median_pvalue,ks_mean_pvalue,eval_time_sec,status
collins,20,0,baseline,lr,27.2368,42,20,247,485,12,238,"[2, 1, 3, 2, 2, 2, 1, 2, 1, 1, 1, 2]","[22, 13, 9, 24, 38, 22, 14, 24, 15, 40, 12, 14]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.4091, 0.0, 0.6667, 0.125, 0.0263, 0.1818, 0.2143, 0.4583, 0.1333, 0.125, 0.5, 0.4286]",,,0.72,ok
collins,20,0,baseline,knn,19.1812,42,20,247,485,12,238,"[2, 1, 3, 2, 2, 2, 1, 2, 1, 1, 1, 2]","[22, 13, 9, 24, 38, 22, 14, 24, 15, 40, 12, 14]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.3636, 0.0, 1.0, 0.0, 0.0263, 0.2273, 0.0, 0.0417, 0.0, 0.0, 0.0, 0.6429]",,,0.04,ok
collins,20,0,baseline,mlp,30.3654,42,20,247,485,12,238,"[2, 1, 3, 2, 2, 2, 1, 2, 1, 1, 1, 2]","[22, 13, 9, 24, 38, 22, 14, 24, 15, 40, 12, 14]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.5, 0.0, 0.6667, 0.1667, 0.0263, 0.1818, 0.2143, 0.4167, 0.1333, 0.1, 0.6667, 0.5714]",,,0.08,ok
collins,20,0,baseline,rf,18.3608,42,20,247,485,12,238,"[2, 1, 3, 2, 2, 2, 1, 2, 1, 1, 1, 2]","[22, 13, 9, 24, 38, 22, 14, 24, 15, 40, 12, 14]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.3182, 0.0, 0.5556, 0.0833, 0.0263, 0.1818, 0.0, 0.2083, 0.0667, 0.025, 0.1667, 0.5714]",,,0.5,ok
collins,20,0,baseline,xgboost,17.4364,42,20,247,485,12,238,"[2, 1, 3, 2, 2, 2, 1, 2, 1, 1, 1, 2]","[22, 13, 9, 24, 38, 22, 14, 24, 15, 40, 12, 14]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.3636, 0.0, 0.5556, 0.125, 0.0263, 0.0909, 0.0, 0.125, 0.0667, 0.025, 0.0, 0.7143]",,,0.45,ok
collins,20,0,baseline,tabpfn,,42,20,247,485,12,238,"[2, 1, 3, 2, 2, 2, 1, 2, 1, 1, 1, 2]","[22, 13, 9, 24, 38, 22, 14, 24, 15, 40, 12, 14]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,,,,0.0,skipped: tabpfn max 10 classes
collins,20,0,smote,lr,27.2368,42,20,247,485,12,238,"[2, 1, 3, 2, 2, 2, 1, 2, 1, 1, 1, 2]","[22, 13, 9, 24, 38, 22, 14, 24, 15, 40, 12, 14]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.4091, 0.0, 0.6667, 0.125, 0.0263, 0.1818, 0.2143, 0.4583, 0.1333, 0.125, 0.5, 0.4286]",,,0.43,ok
collins,20,0,smote,knn,19.1812,42,20,247,485,12,238,"[2, 1, 3, 2, 2, 2, 1, 2, 1, 1, 1, 2]","[22, 13, 9, 24, 38, 22, 14, 24, 15, 40, 12, 14]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.3636, 0.0, 1.0, 0.0, 0.0263, 0.2273, 0.0, 0.0417, 0.0, 0.0, 0.0, 0.6429]",,,0.04,ok
collins,20,0,smote,mlp,26.152,42,20,247,485,12,238,"[2, 1, 3, 2, 2, 2, 1, 2, 1, 1, 1, 2]","[22, 13, 9, 24, 38, 22, 14, 24, 15, 40, 12, 14]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.5, 0.0, 0.6667, 0.125, 0.0526, 0.2273, 0.1429, 0.3333, 0.1333, 0.1, 0.5, 0.3571]",,,0.08,ok
collins,20,0,smote,rf,23.24,42,20,247,485,12,238,"[2, 1, 3, 2, 2, 2, 1, 2, 1, 1, 1, 2]","[22, 13, 9, 24, 38, 22, 14, 24, 15, 40, 12, 14]",0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,"[0.3182, 0.0, 0.8889, 0.2083, 0.0263, 0.1364, 0.0, 0.125, 0.0667, 0.15, 0.0833, 0.7857]",,,0.38,ok
