method,knn,lr,mlp,rf,tabpfn,xgboost,MEAN
baseline,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ctgan,0.020000000000010232,-0.8999999999999915,0.2400000000000091,-2.019999999999996,-2.200000000000003,-2.0,-1.1433333333333284
smote,4.640000000000001,-0.3399999999999892,0.0799999999999983,0.9399999999999977,-5.140000000000015,-0.6200000000000045,-0.07333333333333532
tabebm,2.460000000000008,-0.539999999999992,1.5,1.5400000000000063,-3.200000000000003,0.2600000000000051,0.3366666666666707
tvae,3.780000000000001,0.2400000000000091,-1.059999999999988,0.22000000000001307,-1.200000000000017,-0.09999999999999432,0.3133333333333373
